Breaks;Date;Time;HUMIDIFICATEUR [I];POMPE_FOND_ECO [B];PPM_CO2_HUMIDE [I];V2V_DESHUMIDIF [B];VANNE_PROP_INF [I];VANNE_PROP_SUP [I];FERMETURE_PORTE [B];MOLE_O2_DERIVEE [R];POMPE_UTA_CHAUD [B];POMPE_UTA_FROID [B]
OPEN;20/06/2025;06:02:11;0;0;509;0;0;0;0;12303;1;0
OPEN;20/06/2025;06:02:13;0;0;509;0;0;0;0;12303;0;0
OPEN;20/06/2025;06:02:18;0;0;509;1;0;0;0;12303;0;0
OPEN;20/06/2025;06:02:20;0;0;509;1;0;0;0;12303;0;1
OPEN;20/06/2025;06:02:50;19;0;547;1;0;0;0;12350;0;1
OPEN;20/06/2025;06:02:51;19;0;456;1;0;0;0;12350;0;1
OPEN;20/06/2025;06:03:20;12;0;456;1;0;0;0;12343;0;1
OPEN;20/06/2025;06:03:21;12;0;565;1;0;0;0;12343;0;1
OPEN;20/06/2025;06:03:48;0;0;565;1;0;0;0;12285;0;1
OPEN;20/06/2025;06:03:50;0;0;565;0;0;0;0;12285;0;1
OPEN;20/06/2025;06:03:51;0;0;599;0;0;0;0;12285;0;1
OPEN;20/06/2025;06:04:16;0;0;599;0;0;0;0;12227;0;1
OPEN;20/06/2025;06:04:18;0;0;599;0;0;0;0;12227;0;0
OPEN;20/06/2025;06:04:20;0;0;599;0;0;0;0;12227;1;0
OPEN;20/06/2025;06:04:21;0;0;550;0;0;0;0;12227;1;0
OPEN;20/06/2025;06:04:50;0;0;550;0;0;0;0;12232;1;0
OPEN;20/06/2025;06:04:51;0;0;529;0;0;0;0;12232;1;0
OPEN;20/06/2025;06:05:06;10;0;529;0;0;0;0;12335;1;0
OPEN;20/06/2025;06:05:08;10;0;529;0;0;0;0;12335;0;0
OPEN;20/06/2025;06:05:20;10;0;529;1;0;0;0;12335;0;1
OPEN;20/06/2025;06:05:21;10;0;553;1;0;0;0;12335;0;1
OPEN;20/06/2025;06:05:50;20;0;553;1;0;0;0;12383;0;1
OPEN;20/06/2025;06:05:51;20;0;568;1;0;0;0;12383;0;1
OPEN;20/06/2025;06:06:20;9;0;568;1;0;0;0;12364;0;1
OPEN;20/06/2025;06:06:21;9;0;478;1;0;0;0;12364;0;1
OPEN;20/06/2025;06:06:38;0;0;478;1;0;0;0;12239;0;1
OPEN;20/06/2025;06:06:50;0;0;478;0;0;0;0;12239;0;1
OPEN;20/06/2025;06:06:51;0;0;572;0;0;0;0;12239;0;1
OPEN;20/06/2025;06:07:06;0;0;572;0;0;0;0;12196;0;1
OPEN;20/06/2025;06:07:13;0;0;572;0;0;0;0;12196;0;0
OPEN;20/06/2025;06:07:20;0;0;572;0;0;0;0;12196;1;0
OPEN;20/06/2025;06:07:21;0;0;530;0;0;0;0;12196;1;0
OPEN;20/06/2025;06:07:50;0;0;530;0;0;0;0;12218;1;0
OPEN;20/06/2025;06:07:51;0;0;475;0;0;0;0;12218;1;0
OPEN;20/06/2025;06:07:56;17;0;475;0;0;0;0;12351;1;0
OPEN;20/06/2025;06:07:58;17;0;475;0;0;0;0;12351;0;0
OPEN;20/06/2025;06:08:20;17;0;475;1;0;0;0;12351;0;1
OPEN;20/06/2025;06:08:21;17;0;434;1;0;0;0;12351;0;1
OPEN;20/06/2025;06:08:50;17;0;434;1;0;0;0;12351;0;1
OPEN;20/06/2025;06:08:51;17;0;528;1;0;0;0;12351;0;1
OPEN;20/06/2025;06:09:20;7;0;528;1;0;0;0;12330;0;1
OPEN;20/06/2025;06:09:21;7;0;567;1;0;0;0;12330;0;1
OPEN;20/06/2025;06:09:33;0;0;567;1;0;0;0;12272;0;1
OPEN;20/06/2025;06:09:50;0;0;567;0;0;0;0;12272;0;1
OPEN;20/06/2025;06:09:51;0;0;552;0;0;0;0;12272;0;1
OPEN;20/06/2025;06:09:56;0;0;552;0;0;0;0;12176;0;1
OPEN;20/06/2025;06:10:03;0;0;552;0;0;0;0;12176;0;0
OPEN;20/06/2025;06:10:20;0;0;552;0;0;0;0;12176;1;0
OPEN;20/06/2025;06:10:21;0;0;561;0;0;0;0;12176;1;0
OPEN;20/06/2025;06:10:48;0;0;561;0;0;0;0;12243;1;0
OPEN;20/06/2025;06:10:50;0;0;561;1;0;0;0;12243;1;1
OPEN;20/06/2025;06:10:51;0;0;524;1;0;0;0;12243;1;1
OPEN;20/06/2025;06:10:53;20;0;524;1;0;0;0;12369;1;1
OPEN;20/06/2025;06:11:20;20;0;524;1;0;0;0;12369;0;1
OPEN;20/06/2025;06:11:21;20;0;541;1;0;0;0;12369;0;1
OPEN;20/06/2025;06:11:50;15;0;541;1;0;0;0;12377;0;1
OPEN;20/06/2025;06:11:51;15;0;542;1;0;0;0;12377;0;1
OPEN;20/06/2025;06:12:20;0;0;542;1;0;0;0;12290;0;1
OPEN;20/06/2025;06:12:21;0;0;469;1;0;0;0;12290;0;1
OPEN;20/06/2025;06:12:23;0;0;469;1;0;0;0;12215;0;1
OPEN;20/06/2025;06:12:50;0;0;469;0;0;0;0;12215;0;1
OPEN;20/06/2025;06:12:51;0;0;521;0;0;0;0;12215;0;1
OPEN;20/06/2025;06:12:53;0;0;521;0;0;0;0;12162;0;0
OPEN;20/06/2025;06:13:20;0;0;521;0;0;0;0;12162;1;0
OPEN;20/06/2025;06:13:21;0;0;528;0;0;0;0;12162;1;0
OPEN;20/06/2025;06:13:41;7;0;528;0;0;0;0;12299;1;0
OPEN;20/06/2025;06:13:44;7;0;528;0;0;0;0;12299;0;0
OPEN;20/06/2025;06:13:50;7;0;528;1;0;0;0;12299;0;1
OPEN;20/06/2025;06:13:51;7;0;506;1;0;0;0;12299;0;1
OPEN;20/06/2025;06:14:20;24;0;506;1;0;0;0;12369;0;1
OPEN;20/06/2025;06:14:21;24;0;503;1;0;0;0;12369;0;1
OPEN;20/06/2025;06:14:50;12;0;503;1;0;0;0;12329;0;1
OPEN;20/06/2025;06:14:51;12;0;532;1;0;0;0;12329;0;1
OPEN;20/06/2025;06:15:18;0;0;532;1;0;0;0;12289;0;1
OPEN;20/06/2025;06:15:20;0;0;532;0;0;0;0;12289;0;1
OPEN;20/06/2025;06:15:21;0;0;494;0;0;0;0;12289;0;1
OPEN;20/06/2025;06:15:46;0;0;494;0;0;0;0;12221;0;1
OPEN;20/06/2025;06:15:48;0;0;494;0;0;0;0;12221;0;0
OPEN;20/06/2025;06:15:50;0;0;494;0;0;0;0;12221;1;0
OPEN;20/06/2025;06:15:51;0;0;509;0;0;0;0;12221;1;0
OPEN;20/06/2025;06:16:20;0;0;509;0;0;0;0;12180;1;0
OPEN;20/06/2025;06:16:21;0;0;567;0;0;0;0;12180;1;0
OPEN;20/06/2025;06:16:36;11;0;567;0;0;0;0;12331;1;0
OPEN;20/06/2025;06:16:38;11;0;567;0;0;0;0;12331;0;0
OPEN;20/06/2025;06:16:50;11;0;567;1;0;0;0;12331;0;1
OPEN;20/06/2025;06:16:51;11;0;526;1;0;0;0;12331;0;1
OPEN;20/06/2025;06:17:20;18;0;526;1;0;0;0;12342;0;1
OPEN;20/06/2025;06:17:21;18;0;483;1;0;0;0;12342;0;1
OPEN;20/06/2025;06:17:50;7;0;483;1;0;0;0;12318;0;1
OPEN;20/06/2025;06:17:51;7;0;522;1;0;0;0;12318;0;1
OPEN;20/06/2025;06:18:08;0;0;522;1;0;0;0;12228;0;1
OPEN;20/06/2025;06:18:20;0;0;522;0;0;0;0;12228;0;1
OPEN;20/06/2025;06:18:21;0;0;558;0;0;0;0;12228;0;1
OPEN;20/06/2025;06:18:36;0;0;558;0;0;0;0;12196;0;1
OPEN;20/06/2025;06:18:38;0;0;558;0;0;0;0;12196;0;0
OPEN;20/06/2025;06:18:50;0;0;558;0;0;0;0;12196;1;0
OPEN;20/06/2025;06:18:51;0;0;533;0;0;0;0;12196;1;0
OPEN;20/06/2025;06:19:21;0;0;533;0;0;0;0;12210;1;0
OPEN;20/06/2025;06:19:26;17;0;580;0;0;0;0;12379;1;0
OPEN;20/06/2025;06:19:28;17;0;580;0;0;0;0;12379;0;0
OPEN;20/06/2025;06:19:51;17;0;580;1;0;0;0;12379;0;1
OPEN;20/06/2025;06:20:21;16;0;528;1;0;0;0;12352;0;1
OPEN;20/06/2025;06:20:51;0;0;548;1;0;0;0;12318;0;1
OPEN;20/06/2025;06:20:59;0;0;477;1;0;0;0;12272;0;1
OPEN;20/06/2025;06:21:21;0;0;477;0;0;0;0;12272;0;1
OPEN;20/06/2025;06:21:27;0;0;533;0;0;0;0;12214;0;1
OPEN;20/06/2025;06:21:34;0;0;533;0;0;0;0;12214;0;0
OPEN;20/06/2025;06:21:51;0;0;533;0;0;0;0;12214;1;0
OPEN;20/06/2025;06:22:17;0;0;524;0;0;0;0;12276;1;0
OPEN;20/06/2025;06:22:19;0;0;524;0;0;0;0;12276;0;0
OPEN;20/06/2025;06:22:21;0;0;524;1;0;0;0;12276;0;1
OPEN;20/06/2025;06:22:51;18;0;529;1;0;0;0;12346;0;1
OPEN;20/06/2025;06:23:21;12;0;523;1;0;0;0;12332;0;1
OPEN;20/06/2025;06:23:49;0;0;542;1;0;0;0;12269;0;1
OPEN;20/06/2025;06:23:51;0;0;542;0;0;0;0;12269;0;1
OPEN;20/06/2025;06:24:17;0;0;500;0;0;0;0;12265;0;1
OPEN;20/06/2025;06:24:19;0;0;500;0;0;0;0;12265;0;0
OPEN;20/06/2025;06:24:21;0;0;500;0;0;0;0;12265;1;0
OPEN;20/06/2025;06:24:51;0;0;530;0;0;0;0;12188;1;0
OPEN;20/06/2025;06:25:07;10;0;546;0;0;0;0;12340;1;0
OPEN;20/06/2025;06:25:09;10;0;546;0;0;0;0;12340;0;0
OPEN;20/06/2025;06:25:21;10;0;546;1;0;0;0;12340;0;1
OPEN;20/06/2025;06:25:51;20;0;571;1;0;0;0;12339;0;1
OPEN;20/06/2025;06:26:21;10;0;540;1;0;0;0;12320;0;1
OPEN;20/06/2025;06:26:43;0;0;556;1;0;0;0;12269;0;1
OPEN;20/06/2025;06:26:51;0;0;556;0;0;0;0;12269;0;1
OPEN;20/06/2025;06:27:06;0;0;522;0;0;0;0;12186;0;1
OPEN;20/06/2025;06:27:13;0;0;522;0;0;0;0;12186;0;0
OPEN;20/06/2025;06:27:21;0;0;522;0;0;0;0;12186;1;0
OPEN;20/06/2025;06:27:22;0;0;589;0;0;0;0;12186;1;0
OPEN;20/06/2025;06:27:51;0;0;589;0;0;0;0;12207;1;0
OPEN;20/06/2025;06:27:52;0;0;541;0;0;0;0;12207;1;0
OPEN;20/06/2025;06:27:56;17;0;541;0;0;0;0;12389;1;0
OPEN;20/06/2025;06:27:58;17;0;541;0;0;0;0;12389;0;0
OPEN;20/06/2025;06:28:21;17;0;541;1;0;0;0;12389;0;1
OPEN;20/06/2025;06:28:22;17;0;507;1;0;0;0;12389;0;1
OPEN;20/06/2025;06:28:51;16;0;507;1;0;0;0;12351;0;1
OPEN;20/06/2025;06:28:52;16;0;538;1;0;0;0;12351;0;1
OPEN;20/06/2025;06:29:21;0;0;538;1;0;0;0;12331;0;1
OPEN;20/06/2025;06:29:22;0;0;517;1;0;0;0;12331;0;1
OPEN;20/06/2025;06:29:33;0;0;517;1;0;0;0;12223;0;1
OPEN;20/06/2025;06:29:51;0;0;517;0;0;0;0;12223;0;1
OPEN;20/06/2025;06:29:52;0;0;576;0;0;0;0;12223;0;1
OPEN;20/06/2025;06:29:56;0;0;576;0;0;0;0;12165;0;1
OPEN;20/06/2025;06:30:03;0;0;576;0;0;0;0;12165;0;0
OPEN;20/06/2025;06:30:21;0;0;576;0;0;0;0;12165;1;0
OPEN;20/06/2025;06:30:22;0;0;562;0;0;0;0;12165;1;0
OPEN;20/06/2025;06:30:46;0;0;562;0;0;0;0;12240;1;0
OPEN;20/06/2025;06:30:48;0;0;562;0;0;0;0;12240;0;0
OPEN;20/06/2025;06:30:51;0;0;562;1;0;0;0;12240;0;1
OPEN;20/06/2025;06:30:52;0;0;534;1;0;0;0;12240;0;1
OPEN;20/06/2025;06:31:21;21;0;534;1;0;0;0;12380;0;1
OPEN;20/06/2025;06:31:22;21;0;563;1;0;0;0;12380;0;1
OPEN;20/06/2025;06:31:51;15;0;563;1;0;0;0;12338;0;1
OPEN;20/06/2025;06:31:52;15;0;559;1;0;0;0;12338;0;1
OPEN;20/06/2025;06:32:21;0;0;559;1;0;0;0;12314;0;1
OPEN;20/06/2025;06:32:22;0;0;533;1;0;0;0;12314;0;1
OPEN;20/06/2025;06:32:23;0;0;533;1;0;0;0;12236;0;1
OPEN;20/06/2025;06:32:51;0;0;533;0;0;0;0;12236;0;1
OPEN;20/06/2025;06:32:52;0;0;551;0;0;0;0;12236;0;0
OPEN;20/06/2025;06:32:53;0;0;551;0;0;0;0;12178;0;0
OPEN;20/06/2025;06:33:21;0;0;551;0;0;0;0;12178;1;0
OPEN;20/06/2025;06:33:22;0;0;592;0;0;0;0;12178;1;0
OPEN;20/06/2025;06:33:41;8;0;592;0;0;0;0;12287;1;0
OPEN;20/06/2025;06:33:43;8;0;592;0;0;0;0;12287;0;0
OPEN;20/06/2025;06:33:51;8;0;592;1;0;0;0;12287;0;1
OPEN;20/06/2025;06:33:52;8;0;538;1;0;0;0;12287;0;1
OPEN;20/06/2025;06:34:21;22;0;538;1;0;0;0;12340;0;1
OPEN;20/06/2025;06:34:22;22;0;534;1;0;0;0;12340;0;1
OPEN;20/06/2025;06:34:51;14;0;534;1;0;0;0;12358;0;1
OPEN;20/06/2025;06:34:52;14;0;538;1;0;0;0;12358;0;1
OPEN;20/06/2025;06:35:13;0;0;538;1;0;0;0;12338;0;1
OPEN;20/06/2025;06:35:21;0;0;538;0;0;0;0;12338;0;1
OPEN;20/06/2025;06:35:22;0;0;504;0;0;0;0;12338;0;1
OPEN;20/06/2025;06:35:41;0;0;504;0;0;0;0;12260;0;1
OPEN;20/06/2025;06:35:48;0;0;504;0;0;0;0;12260;0;0
OPEN;20/06/2025;06:35:51;0;0;504;0;0;0;0;12260;1;0
OPEN;20/06/2025;06:35:52;0;0;519;0;0;0;0;12260;1;0
OPEN;20/06/2025;06:36:21;0;0;519;0;0;0;0;12215;1;0
OPEN;20/06/2025;06:36:22;0;0;495;0;0;0;0;12215;1;0
OPEN;20/06/2025;06:36:32;15;0;495;0;0;0;0;12336;1;0
OPEN;20/06/2025;06:36:34;15;0;495;0;0;0;0;12336;0;0
OPEN;20/06/2025;06:36:51;15;0;495;1;0;0;0;12336;0;1
OPEN;20/06/2025;06:36:52;15;0;564;1;0;0;0;12336;0;1
OPEN;20/06/2025;06:37:21;17;0;564;1;0;0;0;12340;0;1
OPEN;20/06/2025;06:37:22;17;0;496;1;0;0;0;12340;0;1
OPEN;20/06/2025;06:37:51;8;0;496;1;0;0;0;12312;0;1
OPEN;20/06/2025;06:37:52;8;0;590;1;0;0;0;12312;0;1
OPEN;20/06/2025;06:38:09;0;0;590;1;0;0;0;12223;0;1
OPEN;20/06/2025;06:38:21;0;0;590;0;0;0;0;12223;0;1
OPEN;20/06/2025;06:38:22;0;0;528;0;0;0;0;12223;0;1
OPEN;20/06/2025;06:38:37;0;0;528;0;0;0;0;12175;0;1
OPEN;20/06/2025;06:38:39;0;0;528;0;0;0;0;12175;0;0
OPEN;20/06/2025;06:38:51;0;0;528;0;0;0;0;12175;1;0
OPEN;20/06/2025;06:38:52;0;0;504;0;0;0;0;12175;1;0
OPEN;20/06/2025;06:39:21;0;0;504;0;0;0;0;12220;1;0
OPEN;20/06/2025;06:39:22;0;0;619;0;0;0;0;12220;1;0
OPEN;20/06/2025;06:39:27;18;0;619;0;0;0;0;12350;1;0
OPEN;20/06/2025;06:39:29;18;0;619;0;0;0;0;12350;0;0
OPEN;20/06/2025;06:39:51;18;0;619;1;0;0;0;12350;0;1
OPEN;20/06/2025;06:39:52;18;0;528;1;0;0;0;12350;0;1
OPEN;20/06/2025;06:40:21;15;0;528;1;0;0;0;12410;0;1
OPEN;20/06/2025;06:40:22;15;0;522;1;0;0;0;12410;0;1
OPEN;20/06/2025;06:40:51;0;0;522;1;0;0;0;12318;0;1
OPEN;20/06/2025;06:40:52;0;0;582;1;0;0;0;12318;0;1
OPEN;20/06/2025;06:41:04;0;0;582;1;0;0;0;12239;0;1
OPEN;20/06/2025;06:41:21;0;0;582;0;0;0;0;12239;0;1
OPEN;20/06/2025;06:41:22;0;0;576;0;0;0;0;12239;0;1
OPEN;20/06/2025;06:41:27;0;0;576;0;0;0;0;12175;0;1
OPEN;20/06/2025;06:41:34;0;0;576;0;0;0;0;12175;0;0
OPEN;20/06/2025;06:41:51;0;0;576;0;0;0;0;12175;1;0
OPEN;20/06/2025;06:41:52;0;0;551;0;0;0;0;12175;1;0
OPEN;20/06/2025;06:42:17;0;0;551;0;0;0;0;12254;1;0
OPEN;20/06/2025;06:42:19;0;0;551;0;0;0;0;12254;0;0
OPEN;20/06/2025;06:42:21;0;0;551;1;0;0;0;12254;0;1
OPEN;20/06/2025;06:42:22;0;0;617;1;0;0;0;12254;0;1
OPEN;20/06/2025;06:42:51;20;0;617;1;0;0;0;12375;0;1
OPEN;20/06/2025;06:42:52;20;0;544;1;0;0;0;12375;0;1
OPEN;20/06/2025;06:43:21;12;0;544;1;0;0;0;12359;0;1
OPEN;20/06/2025;06:43:22;12;0;562;1;0;0;0;12359;0;1
OPEN;20/06/2025;06:43:51;0;0;562;1;0;0;0;12307;0;1
OPEN;20/06/2025;06:43:52;0;0;467;1;0;0;0;12307;0;1
OPEN;20/06/2025;06:43:54;0;0;467;1;0;0;0;12231;0;1
OPEN;20/06/2025;06:44:17;0;0;467;0;0;0;0;12231;0;1
OPEN;20/06/2025;06:44:21;0;0;467;0;0;0;0;12231;0;0
OPEN;20/06/2025;06:44:22;0;0;437;0;0;0;0;12231;0;0
OPEN;20/06/2025;06:44:24;0;0;437;0;0;0;0;12178;0;0
OPEN;20/06/2025;06:44:51;0;0;437;0;0;0;0;12178;1;0
OPEN;20/06/2025;06:44:52;0;0;513;0;0;0;0;12178;1;0
OPEN;20/06/2025;06:45:07;10;0;513;0;0;0;0;12324;1;0
OPEN;20/06/2025;06:45:09;10;0;513;0;0;0;0;12324;0;0
OPEN;20/06/2025;06:45:21;10;0;513;1;0;0;0;12324;0;1
OPEN;20/06/2025;06:45:22;10;0;529;1;0;0;0;12324;0;1
OPEN;20/06/2025;06:45:51;20;0;529;1;0;0;0;12344;0;1
OPEN;20/06/2025;06:45:52;20;0;549;1;0;0;0;12344;0;1
OPEN;20/06/2025;06:46:21;8;0;549;1;0;0;0;12345;0;1
OPEN;20/06/2025;06:46:22;8;0;517;1;0;0;0;12345;0;1
OPEN;20/06/2025;06:46:44;0;0;517;1;0;0;0;12255;0;1
OPEN;20/06/2025;06:46:51;0;0;517;0;0;0;0;12255;0;1
OPEN;20/06/2025;06:46:52;0;0;530;0;0;0;0;12255;0;1
OPEN;20/06/2025;06:47:07;0;0;530;0;0;0;0;12164;0;1
OPEN;20/06/2025;06:47:09;0;0;530;0;0;0;0;12164;0;0
OPEN;20/06/2025;06:47:21;0;0;530;0;0;0;0;12164;1;0
OPEN;20/06/2025;06:47:22;0;0;537;0;0;0;0;12164;1;0
OPEN;20/06/2025;06:47:51;0;0;537;0;0;0;0;12220;1;0
OPEN;20/06/2025;06:47:52;0;0;523;0;0;0;0;12220;1;0
OPEN;20/06/2025;06:47:57;17;0;523;0;0;0;0;12340;1;0
OPEN;20/06/2025;06:47:59;17;0;523;0;0;0;0;12340;0;0
OPEN;20/06/2025;06:48:21;17;0;523;1;0;0;0;12340;0;1
OPEN;20/06/2025;06:48:22;17;0;542;1;0;0;0;12340;0;1
OPEN;20/06/2025;06:48:52;15;0;542;1;0;0;0;12343;0;1
OPEN;20/06/2025;06:49:22;7;0;505;1;0;0;0;12303;0;1
OPEN;20/06/2025;06:49:33;0;0;554;1;0;0;0;12228;0;1
OPEN;20/06/2025;06:49:52;0;0;554;0;0;0;0;12228;0;1
OPEN;20/06/2025;06:50:02;0;0;558;0;0;0;0;12149;0;1
OPEN;20/06/2025;06:50:04;0;0;558;0;0;0;0;12149;0;0
OPEN;20/06/2025;06:50:22;0;0;558;0;0;0;0;12149;1;0
OPEN;20/06/2025;06:50:52;0;0;563;0;0;0;0;12243;1;0
OPEN;20/06/2025;06:50:53;21;0;493;0;0;0;0;12334;1;0
OPEN;20/06/2025;06:50:54;21;0;493;0;0;0;0;12334;0;0
OPEN;20/06/2025;06:50:55;21;0;493;1;0;0;0;12334;0;0
OPEN;20/06/2025;06:51:22;21;0;493;1;0;0;0;12334;0;1
OPEN;20/06/2025;06:51:52;16;0;518;1;0;0;0;12370;0;1
OPEN;20/06/2025;06:52:22;0;0;444;1;0;0;0;12299;0;1
OPEN;20/06/2025;06:52:29;0;0;613;1;0;0;0;12219;0;1
OPEN;20/06/2025;06:52:52;0;0;613;0;0;0;0;12219;0;1
OPEN;20/06/2025;06:52:57;0;0;548;0;0;0;0;12155;0;1
OPEN;20/06/2025;06:53:00;0;0;548;0;0;0;0;12155;0;0
OPEN;20/06/2025;06:53:22;0;0;548;0;0;0;0;12155;1;0
OPEN;20/06/2025;06:53:47;0;0;529;0;0;0;0;12253;1;0
OPEN;20/06/2025;06:53:48;0;0;529;0;0;0;0;12253;0;0
OPEN;20/06/2025;06:53:49;0;0;529;1;0;0;0;12253;0;0
OPEN;20/06/2025;06:53:52;0;0;529;1;0;0;0;12253;0;1
OPEN;20/06/2025;06:53:53;21;0;565;1;0;0;0;12253;0;1
OPEN;20/06/2025;06:54:22;21;0;565;1;0;0;0;12390;0;1
OPEN;20/06/2025;06:54:23;14;0;491;1;0;0;0;12390;0;1
OPEN;20/06/2025;06:54:52;14;0;491;1;0;0;0;12369;0;1
OPEN;20/06/2025;06:54:53;0;0;586;1;0;0;0;12369;0;1
OPEN;20/06/2025;06:55:22;0;0;586;1;0;0;0;12295;0;1
OPEN;20/06/2025;06:55:23;0;0;561;1;0;0;0;12295;0;1
OPEN;20/06/2025;06:55:52;0;0;561;0;0;0;0;12221;0;1
OPEN;20/06/2025;06:55:53;0;0;552;0;0;0;0;12221;0;0
OPEN;20/06/2025;06:56:22;0;0;552;0;0;0;0;12162;1;0
OPEN;20/06/2025;06:56:23;7;0;437;0;0;0;0;12162;1;0
OPEN;20/06/2025;06:56:41;7;0;437;0;0;0;0;12289;1;0
OPEN;20/06/2025;06:56:43;7;0;437;0;0;0;0;12289;0;0
OPEN;20/06/2025;06:56:52;7;0;437;1;0;0;0;12289;0;1
OPEN;20/06/2025;06:56:53;19;0;554;1;0;0;0;12289;0;1
OPEN;20/06/2025;06:57:22;19;0;554;1;0;0;0;12405;0;1
OPEN;20/06/2025;06:57:23;9;0;494;1;0;0;0;12405;0;1
OPEN;20/06/2025;06:57:52;9;0;494;1;0;0;0;12350;0;1
OPEN;20/06/2025;06:57:53;9;0;540;1;0;0;0;12350;0;1
OPEN;20/06/2025;06:58:18;0;0;540;1;0;0;0;12281;0;1
OPEN;20/06/2025;06:58:22;0;0;540;0;0;0;0;12281;0;1
OPEN;20/06/2025;06:58:23;0;0;558;0;0;0;0;12281;0;1
OPEN;20/06/2025;06:58:46;0;0;558;0;0;0;0;12211;0;1
OPEN;20/06/2025;06:58:48;0;0;558;0;0;0;0;12211;0;0
OPEN;20/06/2025;06:58:52;0;0;558;0;0;0;0;12211;1;0
OPEN;20/06/2025;06:58:53;0;0;525;0;0;0;0;12211;1;0
OPEN;20/06/2025;06:59:22;0;0;525;0;0;0;0;12189;1;0
OPEN;20/06/2025;06:59:23;0;0;505;0;0;0;0;12189;1;0
OPEN;20/06/2025;06:59:36;10;0;505;0;0;0;0;12318;1;0
OPEN;20/06/2025;06:59:38;10;0;505;0;0;0;0;12318;0;0
OPEN;20/06/2025;06:59:52;10;0;505;1;0;0;0;12318;0;1
OPEN;20/06/2025;06:59:53;10;0;527;1;0;0;0;12318;0;1
OPEN;20/06/2025;07:00:22;18;0;527;1;0;0;0;12320;0;1
OPEN;20/06/2025;07:00:23;18;0;481;1;0;0;0;12320;0;1
OPEN;20/06/2025;07:00:52;7;0;481;1;0;0;0;12313;0;1
OPEN;20/06/2025;07:00:53;7;0;504;1;0;0;0;12313;0;1
OPEN;20/06/2025;07:01:08;0;0;504;1;0;0;0;12255;0;1
OPEN;20/06/2025;07:01:22;0;0;504;0;0;0;0;12255;0;1
OPEN;20/06/2025;07:01:23;0;0;497;0;0;0;0;12255;0;1
OPEN;20/06/2025;07:01:36;0;0;497;0;0;0;0;12190;0;1
OPEN;20/06/2025;07:01:43;0;0;497;0;0;0;0;12190;0;0
OPEN;20/06/2025;07:01:52;0;0;497;0;0;0;0;12190;1;0
OPEN;20/06/2025;07:01:53;0;0;517;0;0;0;0;12190;1;0
OPEN;20/06/2025;07:02:22;0;0;517;0;0;0;0;12202;1;0
OPEN;20/06/2025;07:02:23;0;0;562;0;0;0;0;12202;1;0
OPEN;20/06/2025;07:02:26;15;0;562;0;0;0;0;12344;1;0
OPEN;20/06/2025;07:02:28;15;0;562;0;0;0;0;12344;0;0
OPEN;20/06/2025;07:02:52;15;0;562;1;0;0;0;12344;0;1
OPEN;20/06/2025;07:02:53;15;0;483;1;0;0;0;12344;0;1
OPEN;20/06/2025;07:03:22;16;0;483;1;0;0;0;12363;0;1
OPEN;20/06/2025;07:03:23;16;0;501;1;0;0;0;12363;0;1
OPEN;20/06/2025;07:03:52;0;0;501;1;0;0;0;12300;0;1
OPEN;20/06/2025;07:03:53;0;0;595;1;0;0;0;12300;0;1
OPEN;20/06/2025;07:04:22;0;0;595;0;0;0;0;12245;0;1
OPEN;20/06/2025;07:04:23;0;0;546;0;0;0;0;12245;0;1
OPEN;20/06/2025;07:04:26;0;0;546;0;0;0;0;12202;0;1
OPEN;20/06/2025;07:04:33;0;0;546;0;0;0;0;12202;0;0
OPEN;20/06/2025;07:04:52;0;0;546;0;0;0;0;12202;1;0
OPEN;20/06/2025;07:04:53;0;0;513;0;0;0;0;12202;1;0
OPEN;20/06/2025;07:05:16;0;0;513;0;0;0;0;12313;1;0
OPEN;20/06/2025;07:05:18;0;0;513;0;0;0;0;12313;0;0
OPEN;20/06/2025;07:05:22;0;0;513;1;0;0;0;12313;0;1
OPEN;20/06/2025;07:05:23;0;0;530;1;0;0;0;12313;0;1
OPEN;20/06/2025;07:05:52;19;0;530;1;0;0;0;12339;0;1
OPEN;20/06/2025;07:05:53;19;0;522;1;0;0;0;12339;0;1
OPEN;20/06/2025;07:06:22;17;0;522;1;0;0;0;12373;0;1
OPEN;20/06/2025;07:06:23;17;0;507;1;0;0;0;12373;0;1
OPEN;20/06/2025;07:06:52;0;0;507;1;0;0;0;12289;0;1
OPEN;20/06/2025;07:06:53;0;0;581;1;0;0;0;12289;0;1
OPEN;20/06/2025;07:06:58;0;0;581;1;0;0;0;12202;0;1
OPEN;20/06/2025;07:07:16;0;0;581;0;0;0;0;12202;0;1
OPEN;20/06/2025;07:07:18;0;0;581;0;0;0;0;12202;0;0
OPEN;20/06/2025;07:07:22;0;0;581;0;0;0;0;12202;1;0
OPEN;20/06/2025;07:07:23;0;0;555;0;0;0;0;12202;1;0
OPEN;20/06/2025;07:07:52;0;0;555;0;0;0;0;12242;1;0
OPEN;20/06/2025;07:07:53;0;0;557;0;0;0;0;12242;1;0
OPEN;20/06/2025;07:08:06;11;0;557;0;0;0;0;12419;1;0
OPEN;20/06/2025;07:08:08;11;0;557;0;0;0;0;12419;0;0
OPEN;20/06/2025;07:08:22;11;0;557;1;0;0;0;12419;0;1
OPEN;20/06/2025;07:08:23;11;0;585;1;0;0;0;12419;0;1
OPEN;20/06/2025;07:08:52;21;0;585;1;0;0;0;12428;0;1
