Breaks;Date;Time;V2V_ABSORBTION_CO2 [B];V2V_CHAUD_FOND_ECO [B];V2V_FROID_FOND_ECO [B];HYGROMETRIE_CELLULE [R];PRESSION_CO2_HUMIDE [R];SURPRESSION_CEL_EXT [R];TEMPERATURE_MOY_INF [R];TEMPERATURE_MOY_SUP [R];TEMPERATURE_REPRISE [R];V2V_CIRCULATION_AIR [B]
OPEN;19/06/2025;22:54:34;0;0;0;58;53;-296,815673;24;28,8499995;10,1;0
OPEN;19/06/2025;22:55:04;0;0;0;63;53;-294,815553;24;28,8000005;10;0
OPEN;19/06/2025;22:55:24;0;0;0;67;53;-298,815677;23,95;28,75;10,7;0
OPEN;19/06/2025;22:55:34;0;0;0;67;53;-298,815677;23,95;28,75;10,7;1
OPEN;19/06/2025;22:55:39;0;0;0;68;55;-316,816651;23,95;28,75;12,1;1
OPEN;19/06/2025;22:56:04;0;0;0;68;55;-316,816651;23,95;28,75;12,1;0
OPEN;19/06/2025;22:56:34;0;0;0;67;57;-335,484251;23,95;28,700001;12,7;0
OPEN;19/06/2025;22:56:54;0;0;0;60;54;-301,482541;23,95;28,700001;11,1;0
OPEN;19/06/2025;22:57:04;0;0;0;60;54;-301,482541;23,95;28,700001;11,1;1
OPEN;19/06/2025;22:57:34;0;0;0;60;56;-297,482419;23,8499995;28,6;10;0
OPEN;19/06/2025;22:58:04;0;0;0;64;58;-300,149169;23,8000005;28,6;10,3;0
OPEN;19/06/2025;22:58:09;0;0;0;68;54;-316,816773;23,75;28,55;11,3;0
OPEN;19/06/2025;22:58:24;0;0;0;68;54;-316,816773;23,75;28,55;11,3;1
OPEN;19/06/2025;22:58:34;0;0;0;68;54;-316,816773;23,75;28,55;11,3;0
OPEN;19/06/2025;22:59:04;0;0;0;68;48;-326,150517;23,75;28,55;12,6;0
OPEN;19/06/2025;22:59:34;0;0;0;64;56;-336,817751;23,75;28,55;12,3;0
OPEN;19/06/2025;22:59:43;0;0;0;59;57;-300,149173;23,6999995;28,55;10,5;0
OPEN;19/06/2025;22:59:54;0;0;0;59;57;-300,149173;23,6999995;28,55;10,5;1
OPEN;19/06/2025;23:00:04;0;0;0;59;57;-300,149173;23,6999995;28,55;10,5;0
OPEN;19/06/2025;23:00:34;0;0;0;62;56;-294,815553;23,75;28,5;9,8999996;0
OPEN;19/06/2025;23:00:59;0;0;0;67;56;-295,482303;23,799999;28,55;10,4;0
OPEN;19/06/2025;23:01:04;0;0;0;67;56;-295,482303;23,799999;28,55;10,4;1
OPEN;19/06/2025;23:01:05;0;0;0;68;50;-295,482303;23,799999;28,55;11,7;1
OPEN;19/06/2025;23:01:14;0;0;0;68;50;-314,816533;23,799999;28,55;11,7;1
OPEN;19/06/2025;23:01:34;0;0;0;68;50;-314,816533;23,799999;28,55;11,7;0
OPEN;19/06/2025;23:01:35;0;0;0;68;51;-314,816533;23,8499995;28,55;12,9;0
OPEN;19/06/2025;23:02:04;0;0;0;68;51;-332,817503;23,8499995;28,55;12,9;0
OPEN;19/06/2025;23:02:05;0;0;0;62;54;-332,817503;23,8000005;28,55;11,9;0
OPEN;19/06/2025;23:02:34;0;0;0;62;54;-332,817507;23,8000005;28,55;11,9;0
OPEN;19/06/2025;23:02:35;0;0;0;58;52;-332,817507;23,8500005;28,5;10;1
OPEN;19/06/2025;23:02:43;0;0;0;58;52;-294,148801;23,8500005;28,5;10;1
OPEN;19/06/2025;23:03:04;0;0;0;58;52;-294,148801;23,8500005;28,5;10;0
OPEN;19/06/2025;23:03:05;0;0;0;64;55;-294,148801;23,8500005;28,5;9,6999998;0
OPEN;19/06/2025;23:03:34;0;0;0;64;55;-293,482179;23,8500005;28,5;9,6999998;0
OPEN;19/06/2025;23:03:35;0;0;0;67;55;-293,482179;23,8500005;28,5;10,6;0
OPEN;19/06/2025;23:03:53;0;0;0;67;55;-292,148799;23,8500005;28,5;10,6;0
OPEN;19/06/2025;23:04:04;0;0;0;67;55;-292,148799;23,8500005;28,5;10,6;1
OPEN;19/06/2025;23:04:05;0;0;0;69;49;-292,148799;23,8000005;28,45;12;1
OPEN;19/06/2025;23:04:09;0;0;0;69;49;-312,149779;23,8000005;28,45;12;1
OPEN;19/06/2025;23:04:34;0;0;0;69;49;-312,149779;23,8000005;28,45;12;0
OPEN;19/06/2025;23:04:35;0;0;0;68;49;-312,149779;23,8000005;28,3999995;12,9;0
OPEN;19/06/2025;23:05:04;0;0;0;68;49;-330,817385;23,8000005;28,3999995;12,9;0
OPEN;19/06/2025;23:05:05;0;0;0;61;55;-330,817385;23,75;28,3999995;11,6;0
OPEN;19/06/2025;23:05:29;0;0;0;61;55;-314,149907;23,75;28,3999995;11,6;0
OPEN;19/06/2025;23:05:34;0;0;0;61;55;-314,149907;23,75;28,3999995;11,6;1
OPEN;19/06/2025;23:05:35;0;0;0;59;55;-314,149907;23,6999995;28,3499995;9,8999996;1
OPEN;19/06/2025;23:05:39;0;0;0;59;55;-297,482417;23,6999995;28,3499995;9,8999996;1
OPEN;19/06/2025;23:06:04;0;0;0;59;55;-297,482417;23,6999995;28,3499995;9,8999996;0
OPEN;19/06/2025;23:06:05;0;0;0;65;56;-297,482417;23,6500005;28,3499995;9,8000002;0
OPEN;19/06/2025;23:06:34;0;0;0;65;56;-299,482425;23,6500005;28,3499995;9,8000002;0
OPEN;19/06/2025;23:06:35;0;0;0;67;55;-299,482425;23,6500005;28,3499995;10,8;0
OPEN;19/06/2025;23:06:48;0;0;0;67;55;-295,482303;23,6500005;28,3499995;10,8;0
OPEN;19/06/2025;23:07:03;0;0;0;67;55;-295,482303;23,6500005;28,3499995;10,8;1
OPEN;19/06/2025;23:07:04;0;0;0;67;55;-295,482303;23,6500005;28,3499995;10,8;0
OPEN;19/06/2025;23:07:05;0;0;0;69;53;-295,482303;23,6500005;28,299999;12,2;0
OPEN;19/06/2025;23:07:34;0;0;0;69;53;-313,483159;23,6500005;28,299999;12,2;0
OPEN;19/06/2025;23:07:35;0;0;0;67;51;-313,483159;23,6999995;28,3000005;12,7;0
OPEN;19/06/2025;23:08:04;0;0;0;67;51;-337,484371;23,6999995;28,3000005;12,7;0
OPEN;19/06/2025;23:08:05;0;0;0;60;60;-337,484371;23,6499995;28,3000005;11,1;0
OPEN;19/06/2025;23:08:23;0;0;0;60;60;-302,149287;23,6499995;28,3000005;11,1;0
OPEN;19/06/2025;23:08:33;0;0;0;60;60;-302,149287;23,6499995;28,3000005;11,1;1
OPEN;19/06/2025;23:08:34;0;0;0;60;60;-302,149287;23,6499995;28,3000005;11,1;0
OPEN;19/06/2025;23:08:35;0;0;0;59;62;-302,149287;23,6499995;28,3000005;9,8999996;0
OPEN;19/06/2025;23:09:04;0;0;0;59;62;-295,482297;23,6499995;28,3000005;9,8999996;0
OPEN;19/06/2025;23:09:05;0;0;0;65;53;-295,482297;23,6499995;28,3000005;10,2;0
OPEN;19/06/2025;23:09:34;0;0;0;65;53;-298,149047;23,6499995;28,3000005;10,2;0
OPEN;19/06/2025;23:09:35;0;0;0;67;52;-298,149047;23,6499995;28,3000005;11,2;0
OPEN;19/06/2025;23:09:38;0;0;0;67;52;-316,150025;23,6499995;28,3000005;11,2;0
OPEN;19/06/2025;23:09:53;0;0;0;67;52;-316,150025;23,6499995;28,3000005;11,2;1
OPEN;19/06/2025;23:10:04;0;0;0;67;52;-316,150025;23,6499995;28,3000005;11,2;0
OPEN;19/06/2025;23:10:05;0;0;0;68;49;-316,150025;23,7;28,3500005;12,6;0
OPEN;19/06/2025;23:10:34;0;0;0;68;49;-324,817019;23,7;28,3500005;12,6;0
OPEN;19/06/2025;23:10:35;0;0;0;64;50;-324,817019;23,7;28,3500005;12,4;0
OPEN;19/06/2025;23:11:04;0;0;0;64;50;-340,151125;23,7;28,3500005;12,4;0
OPEN;19/06/2025;23:11:05;0;0;0;58;54;-340,151125;23,7;28,3;10,4;0
OPEN;19/06/2025;23:11:14;0;0;0;58;54;-293,482181;23,7;28,3;10,4;0
OPEN;19/06/2025;23:11:19;0;0;0;58;54;-293,482181;23,7;28,3;10,4;1
OPEN;19/06/2025;23:11:34;0;0;0;58;54;-293,482181;23,7;28,3;10,4;0
OPEN;19/06/2025;23:11:35;0;0;0;60;57;-293,482181;23,6499995;28,25;9,6999998;0
OPEN;19/06/2025;23:12:04;0;0;0;60;57;-298,149051;23,6499995;28,25;9,6999998;0
OPEN;19/06/2025;23:12:05;0;0;0;65;60;-298,149051;23,6499995;28,25;10,3;0
OPEN;19/06/2025;23:12:34;0;0;0;65;60;-295,482297;23,6499995;28,25;10,3;0
OPEN;19/06/2025;23:12:35;0;0;0;68;49;-295,482297;23,5500005;28,1999995;11,6;0
OPEN;19/06/2025;23:12:39;0;0;0;68;49;-316,150021;23,5500005;28,1999995;11,6;0
OPEN;19/06/2025;23:12:49;0;0;0;68;49;-316,150021;23,5500005;28,1999995;11,6;1
OPEN;19/06/2025;23:13:04;0;0;0;68;49;-316,150021;23,5500005;28,1999995;11,6;0
OPEN;19/06/2025;23:13:05;0;0;0;68;63;-316,150021;23,5500005;28,1999995;12,7;0
OPEN;19/06/2025;23:13:34;0;0;0;68;63;-328,817257;23,5500005;28,1999995;12,7;0
OPEN;19/06/2025;23:13:35;0;0;0;62;57;-328,817257;23,5;28,1500005;11,7;0
OPEN;19/06/2025;23:14:04;0;0;0;62;57;-334,150883;23,5;28,1500005;11,7;0
OPEN;19/06/2025;23:14:05;0;0;0;62;57;-334,150883;23,5;28,1500005;11,7;1
OPEN;19/06/2025;23:14:14;0;0;0;58;59;-298,149051;23,5;28,1500005;10;1
OPEN;19/06/2025;23:14:35;0;0;0;58;59;-298,149051;23,5;28,1500005;10;0
OPEN;19/06/2025;23:15:05;0;0;0;62;49;-292,815431;23,5;28,05;9,8999996;0
OPEN;19/06/2025;23:15:24;0;0;0;68;56;-297,482421;23,4499995;28,05;10,7;0
OPEN;19/06/2025;23:15:34;0;0;0;68;56;-297,482421;23,4499995;28,05;10,7;1
OPEN;19/06/2025;23:15:35;0;0;0;68;56;-297,482421;23,4499995;28,05;10,7;0
OPEN;19/06/2025;23:16:05;0;0;0;68;51;-316,816651;23,5;28,05;12,1;0
OPEN;19/06/2025;23:16:35;0;0;0;67;55;-332,150761;23,5;28,05;12,8;0
OPEN;19/06/2025;23:16:59;0;0;0;60;56;-310,149777;23,5;28,1000005;11,4;0
OPEN;19/06/2025;23:17:04;0;0;0;60;56;-310,149777;23,5;28,1000005;11,4;1
OPEN;19/06/2025;23:17:05;0;0;0;60;56;-310,149777;23,5;28,1000005;11,4;0
OPEN;19/06/2025;23:17:35;0;0;0;58;53;-294,815551;23,549999;28,1000005;9,6999998;0
OPEN;19/06/2025;23:18:05;0;0;0;63;57;-290,815425;23,549999;28,1499995;9,8000002;0
OPEN;19/06/2025;23:18:19;0;0;0;68;53;-298,149051;23,5999995;28,1499995;10,9;0
OPEN;19/06/2025;23:18:34;0;0;0;68;53;-298,149051;23,5999995;28,1499995;10,9;1
OPEN;19/06/2025;23:18:35;0;0;0;68;53;-298,149051;23,5999995;28,1499995;10,9;0
OPEN;19/06/2025;23:19:05;0;0;0;69;55;-321,483647;23,5999995;28,1499995;12,4;0
OPEN;19/06/2025;23:19:35;0;0;0;66;54;-333,484131;23,5999995;28,1499995;12,6;0
OPEN;19/06/2025;23:19:49;0;0;0;58;47;-297,482303;23,5999995;28,1499995;10,8;0
OPEN;19/06/2025;23:19:59;0;0;0;58;47;-297,482303;23,5999995;28,1499995;10,8;1
OPEN;19/06/2025;23:20:05;0;0;0;58;47;-297,482303;23,5999995;28,1499995;10,8;0
OPEN;19/06/2025;23:20:35;0;0;0;59;57;-294,815549;23,549999;28,0999995;9,8000002;0
OPEN;19/06/2025;23:21:05;0;0;0;64;55;-292,148799;23,5;28,0500005;10,2;0
OPEN;19/06/2025;23:21:14;0;0;0;67;57;-315,483277;23,450001;28,0500005;11,4;0
OPEN;19/06/2025;23:21:24;0;0;0;67;57;-315,483277;23,450001;28,0500005;11,4;1
OPEN;19/06/2025;23:21:35;0;0;0;67;57;-315,483277;23,450001;28,0500005;11,4;0
OPEN;19/06/2025;23:22:05;0;0;0;68;55;-323,483645;23,450001;28;12,7;0
OPEN;19/06/2025;23:22:35;0;0;0;64;53;-334,817627;23,450001;28;12,3;0
OPEN;19/06/2025;23:22:44;0;0;0;58;56;-296,815677;23,450001;27,9499995;10,4;0
OPEN;19/06/2025;23:22:54;0;0;0;58;56;-296,815677;23,450001;27,9499995;10,4;1
OPEN;19/06/2025;23:23:05;0;0;0;58;56;-296,815677;23,450001;27,9499995;10,4;0
OPEN;19/06/2025;23:23:35;0;0;0;61;57;-293,482179;23,4000005;27,9499995;9,8999996;0
OPEN;19/06/2025;23:23:59;0;0;0;67;55;-300,815913;23,35;27,8999995;10,5;0
OPEN;19/06/2025;23:24:05;0;0;0;67;55;-300,815913;23,35;27,8999995;10,5;1
OPEN;19/06/2025;23:24:14;0;0;0;68;63;-315,483281;23,35;27,8999995;11,7;1
OPEN;19/06/2025;23:24:35;0;0;0;68;63;-315,483281;23,35;27,8999995;11,7;0
OPEN;19/06/2025;23:25:05;0;0;0;68;48;-330,150633;23,35;27,8999995;12,8;0
OPEN;19/06/2025;23:25:34;0;0;0;62;54;-332,817509;23,35;27,8999995;11,8;0
OPEN;19/06/2025;23:25:35;0;0;0;62;54;-332,817509;23,35;27,8999995;11,8;1
OPEN;19/06/2025;23:25:44;0;0;0;59;49;-294,815551;23,4000005;27,8999995;10,1;1
OPEN;19/06/2025;23:26:05;0;0;0;59;49;-294,815551;23,4000005;27,8999995;10,1;0
OPEN;19/06/2025;23:26:35;0;0;0;63;67;-294,148927;23,4000005;27,8999995;10;0
OPEN;19/06/2025;23:26:54;0;0;0;67;57;-294,815677;23,4499995;27,9499995;10,7;0
OPEN;19/06/2025;23:27:05;0;0;0;67;57;-294,815677;23,4499995;27,9499995;10,7;1
OPEN;19/06/2025;23:27:09;0;0;0;69;57;-312,149785;23,5;27,9499995;12,2;1
OPEN;19/06/2025;23:27:35;0;0;0;69;57;-312,149785;23,5;27,9499995;12,2;0
OPEN;19/06/2025;23:28:05;0;0;0;67;59;-335,484377;23,45;27,9499995;12,7;0
OPEN;19/06/2025;23:28:24;0;0;0;60;56;-301,482541;23,45;28;11,1;0
OPEN;19/06/2025;23:28:34;0;0;0;60;56;-301,482541;23,45;28;11,1;1
OPEN;19/06/2025;23:28:35;0;0;0;60;56;-301,482541;23,45;28;11,1;0
OPEN;19/06/2025;23:29:05;0;0;0;60;59;-296,148921;23,45;28;9,8999996;0
OPEN;19/06/2025;23:29:34;0;0;0;66;49;-295,482297;23,45;27,9000005;10,2;0
OPEN;19/06/2025;23:29:35;0;0;0;66;49;-295,482297;23,45;27,9000005;10,2;1
OPEN;19/06/2025;23:29:59;0;0;0;67;54;-308,816279;23,45;27,9000005;11,2;1
OPEN;19/06/2025;23:30:05;0;0;0;67;54;-308,816279;23,45;27,9000005;11,2;0
OPEN;19/06/2025;23:30:06;0;0;0;68;54;-308,816279;23,45;27,9000005;12,6;0
OPEN;19/06/2025;23:30:35;0;0;0;68;54;-329,484013;23,45;27,9000005;12,6;0
OPEN;19/06/2025;23:30:36;0;0;0;64;59;-329,484013;23,45;27,9000005;12,3;0
OPEN;19/06/2025;23:31:05;0;0;0;64;59;-335,484377;23,45;27,9000005;12,3;0
OPEN;19/06/2025;23:31:06;0;0;0;58;51;-335,484377;23,45;27,9000005;10,5;0
OPEN;19/06/2025;23:31:14;0;0;0;58;51;-293,482177;23,45;27,9000005;10,5;0
OPEN;19/06/2025;23:31:19;0;0;0;58;51;-293,482177;23,45;27,9000005;10,5;1
OPEN;19/06/2025;23:31:35;0;0;0;58;51;-293,482177;23,45;27,9000005;10,5;0
OPEN;19/06/2025;23:31:36;0;0;0;60;57;-293,482177;23,45;27,8500005;9,8000002;0
OPEN;19/06/2025;23:32:05;0;0;0;60;57;-296,815671;23,45;27,8500005;9,8000002;0
OPEN;19/06/2025;23:32:06;0;0;0;66;58;-296,815671;23,4;27,8500005;10,3;0
OPEN;19/06/2025;23:32:34;0;0;0;66;58;-292,815429;23,4;27,8500005;10,3;0
OPEN;19/06/2025;23:32:35;0;0;0;66;58;-292,815429;23,4;27,8500005;10,3;1
OPEN;19/06/2025;23:32:36;0;0;0;69;45;-292,815429;23,45;27,8;11,6;1
OPEN;19/06/2025;23:32:43;0;0;0;69;45;-309,482911;23,45;27,8;11,6;1
OPEN;19/06/2025;23:33:05;0;0;0;69;45;-309,482911;23,45;27,8;11,6;0
OPEN;19/06/2025;23:33:06;0;0;0;68;48;-309,482911;23,5;27,8;12,9;0
OPEN;19/06/2025;23:33:35;0;0;0;68;48;-332,817507;23,5;27,8;12,9;0
OPEN;19/06/2025;23:33:36;0;0;0;63;50;-332,817507;23,5;27,8;12,1;0
OPEN;19/06/2025;23:34:05;0;0;0;63;50;-335,484377;23,5;27,8;12,1;0
OPEN;19/06/2025;23:34:06;0;0;0;57;56;-335,484377;23,5500005;27,8;10,1;0
OPEN;19/06/2025;23:34:09;0;0;0;57;56;-296,149045;23,5500005;27,8;10,1;0
OPEN;19/06/2025;23:34:14;0;0;0;57;56;-296,149045;23,5500005;27,8;10,1;1
OPEN;19/06/2025;23:34:35;0;0;0;57;56;-296,149045;23,5500005;27,8;10,1;0
OPEN;19/06/2025;23:34:36;0;0;0;62;55;-296,149045;23,5999995;27,85;9,6999998;0
OPEN;19/06/2025;23:35:05;0;0;0;62;55;-294,148927;23,5999995;27,85;9,6999998;0
OPEN;19/06/2025;23:35:06;0;0;0;66;54;-294,148927;23,5999995;27,85;10,5;0
OPEN;19/06/2025;23:35:29;0;0;0;66;54;-296,815677;23,5999995;27,85;10,5;0
OPEN;19/06/2025;23:35:35;0;0;0;66;54;-296,815677;23,5999995;27,85;10,5;1
OPEN;19/06/2025;23:35:36;0;0;0;68;48;-296,815677;23,65;27,9000005;11,9;1
OPEN;19/06/2025;23:35:44;0;0;0;68;48;-312,816529;23,65;27,9000005;11,9;1
OPEN;19/06/2025;23:36:05;0;0;0;68;48;-312,816529;23,65;27,9000005;11,9;0
OPEN;19/06/2025;23:36:06;0;0;0;67;55;-312,816529;23,65;27,9499995;12,8;0
OPEN;19/06/2025;23:36:35;0;0;0;67;55;-330,817385;23,65;27,9499995;12,8;0
OPEN;19/06/2025;23:36:36;0;0;0;60;50;-330,817385;23,65;27,9499995;11,5;0
OPEN;19/06/2025;23:36:58;0;0;0;60;50;-307,482907;23,65;27,9499995;11,5;0
OPEN;19/06/2025;23:37:03;0;0;0;60;50;-307,482907;23,65;27,9499995;11,5;1
OPEN;19/06/2025;23:37:05;0;0;0;60;50;-307,482907;23,65;27,9499995;11,5;0
OPEN;19/06/2025;23:37:06;0;0;0;59;58;-307,482907;23,65;27,9499995;9,8999996;0
OPEN;19/06/2025;23:37:35;0;0;0;59;58;-298,815797;23,65;27,9499995;9,8999996;0
OPEN;19/06/2025;23:37:36;0;0;0;63;58;-298,815797;23,7;27,9499995;10;0
OPEN;19/06/2025;23:38:05;0;0;0;63;58;-294,815553;23,7;27,9499995;10;0
OPEN;19/06/2025;23:38:06;0;0;0;67;55;-294,815553;23,7;27,9499995;10,9;0
OPEN;19/06/2025;23:38:13;0;0;0;67;55;-298,815677;23,7;27,9499995;10,9;0
OPEN;19/06/2025;23:38:33;0;0;0;67;55;-298,815677;23,7;27,9499995;10,9;1
OPEN;19/06/2025;23:38:35;0;0;0;67;55;-298,815677;23,7;27,9499995;10,9;0
OPEN;19/06/2025;23:38:36;0;0;0;68;53;-298,815677;23,7;27,9499995;12,4;0
OPEN;19/06/2025;23:39:05;0;0;0;68;53;-320,816777;23,7;27,9499995;12,4;0
OPEN;19/06/2025;23:39:06;0;0;0;65;53;-320,816777;23,7;27,9000005;12,5;0
OPEN;19/06/2025;23:39:35;0;0;0;65;53;-337,484373;23,7;27,9000005;12,5;0
OPEN;19/06/2025;23:39:36;0;0;0;58;55;-337,484373;23,7;27,9000005;10,7;0
OPEN;19/06/2025;23:39:48;0;0;0;58;55;-296,815669;23,7;27,9000005;10,7;0
OPEN;19/06/2025;23:39:53;0;0;0;58;55;-296,815669;23,7;27,9000005;10,7;1
OPEN;19/06/2025;23:40:05;0;0;0;58;55;-296,815669;23,7;27,9000005;10,7;0
OPEN;19/06/2025;23:40:06;0;0;0;60;60;-296,815669;23,65;27,8500005;9,6999998;0
OPEN;19/06/2025;23:40:35;0;0;0;60;60;-294,815677;23,65;27,8500005;9,6999998;0
OPEN;19/06/2025;23:40:36;0;0;0;65;59;-294,815677;23,5999995;27,8;10,1;0
OPEN;19/06/2025;23:41:05;0;0;0;65;59;-296,815673;23,5999995;27,8;10,1;0
OPEN;19/06/2025;23:41:06;0;0;0;68;58;-296,815673;23,6499995;27,8;11,3;0
OPEN;19/06/2025;23:41:13;0;0;0;68;58;-315,483281;23,6499995;27,8;11,3;0
OPEN;19/06/2025;23:41:23;0;0;0;68;58;-315,483281;23,6499995;27,8;11,3;1
OPEN;19/06/2025;23:41:35;0;0;0;68;58;-315,483281;23,6499995;27,8;11,3;0
OPEN;19/06/2025;23:41:36;0;0;0;68;51;-315,483281;23,6499995;27,8;12,7;0
OPEN;19/06/2025;23:42:05;0;0;0;68;51;-325,483761;23,6499995;27,8;12,7;0
OPEN;19/06/2025;23:42:06;0;0;0;64;55;-325,483761;23,6499995;27,8;12,4;0
OPEN;19/06/2025;23:42:35;0;0;0;64;55;-333,484131;23,6499995;27,8;12,4;0
OPEN;19/06/2025;23:42:36;0;0;0;58;55;-333,484131;23,6499995;27,8;10,5;0
OPEN;19/06/2025;23:42:43;0;0;0;58;55;-295,482181;23,6499995;27,8;10,5;0
OPEN;19/06/2025;23:42:53;0;0;0;58;55;-295,482181;23,6499995;27,8;10,5;1
OPEN;19/06/2025;23:43:05;0;0;0;58;55;-295,482181;23,6499995;27,8;10,5;0
OPEN;19/06/2025;23:43:06;0;0;0;62;50;-295,482181;23,5999995;27,8;9,8999996;0
OPEN;19/06/2025;23:43:35;0;0;0;62;50;-296,148923;23,5999995;27,8;9,8999996;0
OPEN;19/06/2025;23:43:36;0;0;0;66;47;-296,148923;23,6499995;27,8;10,5;0
OPEN;19/06/2025;23:43:58;0;0;0;66;47;-296,149051;23,6499995;27,8;10,5;0
OPEN;19/06/2025;23:44:05;0;0;0;66;47;-296,149051;23,6499995;27,8;10,5;1
OPEN;19/06/2025;23:44:06;0;0;0;68;56;-296,149051;23,5999995;27,8;11,7;1
OPEN;19/06/2025;23:44:13;0;0;0;68;56;-317,483401;23,5999995;27,8;11,7;1
OPEN;19/06/2025;23:44:36;0;0;0;68;56;-317,483401;23,5999995;27,8;11,7;0
OPEN;19/06/2025;23:45:06;0;0;0;68;59;-330,150639;23,5999995;27,8;12,8;0
OPEN;19/06/2025;23:45:33;0;0;0;62;60;-334,817629;23,5999995;27,8;11,8;0
OPEN;19/06/2025;23:45:36;0;0;0;62;60;-334,817629;23,5999995;27,8;11,8;1
OPEN;19/06/2025;23:45:43;0;0;0;58;58;-294,148929;23,5999995;27,8500005;10,1;1
OPEN;19/06/2025;23:46:06;0;0;0;58;58;-294,148929;23,5999995;27,8500005;10,1;0
OPEN;19/06/2025;23:46:36;0;0;0;63;54;-296,815673;23,549999;27,8500005;10;0
OPEN;19/06/2025;23:46:48;0;0;0;66;53;-298,815793;23,4000005;27,75;10,8;0
OPEN;19/06/2025;23:47:06;0;0;0;66;53;-298,815793;23,4000005;27,75;10,8;1
OPEN;19/06/2025;23:47:08;0;0;0;68;46;-319,483523;23,3000005;27,75;12,2;1
OPEN;19/06/2025;23:47:36;0;0;0;68;46;-319,483523;23,3000005;27,75;12,2;0
OPEN;19/06/2025;23:48:06;0;0;0;67;52;-330,150639;23,25;27,7;12,7;0
OPEN;19/06/2025;23:48:23;0;0;0;60;45;-300,815917;23,200001;27,7;11,1;0
OPEN;19/06/2025;23:48:33;0;0;0;60;45;-300,815917;23,200001;27,7;11,1;1
OPEN;19/06/2025;23:48:36;0;0;0;60;45;-300,815917;23,200001;27,7;11,1;0
OPEN;19/06/2025;23:49:06;0;0;0;60;53;-293,482177;23,1000005;27,65;9,8999996;0
OPEN;19/06/2025;23:49:36;0;0;0;65;48;-292,148807;23;27,549999;10,1;0
OPEN;19/06/2025;23:49:43;0;0;0;68;51;-314,149905;23;27,5;11,1;0
OPEN;19/06/2025;23:49:58;0;0;0;68;51;-314,149905;23;27,5;11,1;1
OPEN;19/06/2025;23:50:06;0;0;0;68;51;-314,149905;23;27,5;11,1;0
OPEN;19/06/2025;23:50:36;0;0;0;69;52;-325,483761;23;27,5;12,6;0
OPEN;19/06/2025;23:51:06;0;0;0;65;58;-334,150879;23,05;27,4499995;12,4;0
OPEN;19/06/2025;23:51:13;0;0;0;58;56;-298,149043;23;27,4499995;10,5;0
OPEN;19/06/2025;23:51:23;0;0;0;58;56;-298,149043;23;27,4499995;10,5;1
OPEN;19/06/2025;23:51:36;0;0;0;58;56;-298,149043;23;27,4499995;10,5;0
OPEN;19/06/2025;23:52:06;0;0;0;62;46;-296,149047;23;27,4000005;9,8999996;0
OPEN;19/06/2025;23:52:33;0;0;0;66;50;-292,815429;23;27,4000005;10,5;0
OPEN;19/06/2025;23:52:36;0;0;0;66;50;-292,815429;23;27,4000005;10,5;1
OPEN;19/06/2025;23:52:43;0;0;0;68;50;-312,149779;23;27,4000005;11,7;1
OPEN;19/06/2025;23:53:06;0;0;0;68;50;-312,149779;23;27,4000005;11,7;0
OPEN;19/06/2025;23:53:36;0;0;0;68;49;-334,817627;23,05;27,4000005;12,8;0
OPEN;19/06/2025;23:54:03;0;0;0;62;55;-331,484135;23,05;27,450001;11,7;0
OPEN;19/06/2025;23:54:06;0;0;0;62;55;-331,484135;23,05;27,450001;11,7;1
OPEN;19/06/2025;23:54:13;0;0;0;58;56;-296,149047;23,05;27,450001;10;1
OPEN;19/06/2025;23:54:36;0;0;0;58;56;-296,149047;23,05;27,450001;10;0
OPEN;19/06/2025;23:55:06;0;0;0;62;56;-298,149045;23;27,450001;9,8999996;0
OPEN;19/06/2025;23:55:23;0;0;0;67;51;-296,148929;22,95;27,450001;10,7;0
OPEN;19/06/2025;23:55:36;0;0;0;67;51;-296,148929;22,95;27,450001;10,7;1
OPEN;19/06/2025;23:55:38;0;0;0;68;61;-317,483401;22,8999995;27,4000005;12,1;1
OPEN;19/06/2025;23:56:06;0;0;0;68;61;-317,483401;22,8999995;27,4000005;12,1;0
OPEN;19/06/2025;23:56:36;0;0;0;67;60;-334,817627;22,8999995;27,4000005;12,7;0
OPEN;19/06/2025;23:56:53;0;0;0;59;55;-300,815915;22,8500005;27,4000005;11,2;0
OPEN;19/06/2025;23:57:03;0;0;0;59;55;-300,815915;22,8500005;27,4000005;11,2;1
OPEN;19/06/2025;23:57:06;0;0;0;59;55;-300,815915;22,8500005;27,4000005;11,2;0
OPEN;19/06/2025;23:57:36;0;0;0;58;53;-298,815793;22,7;27,3;9,6000004;0
OPEN;19/06/2025;23:57:37;0;0;0;64;56;-298,815793;22,7;27,25;9,8000002;0
OPEN;19/06/2025;23:58:06;0;0;0;64;56;-293,482179;22,7;27,25;9,8000002;0
OPEN;19/06/2025;23:58:07;0;0;0;68;54;-293,482179;22,7;27,25;10,9;0
OPEN;19/06/2025;23:58:18;0;0;0;68;54;-308,816287;22,7;27,25;10,9;0
OPEN;19/06/2025;23:58:28;0;0;0;68;54;-308,816287;22,7;27,25;10,9;1
OPEN;19/06/2025;23:58:36;0;0;0;68;54;-308,816287;22,7;27,25;10,9;0
OPEN;19/06/2025;23:58:37;0;0;0;68;52;-308,816287;22,6499995;27,25;12,3;0
