Breaks;Date;Time;V2V_CAPTAGE_CO2 [B];VANNE_PROP_FOND [I];VANNE_UTA_CHAUD [I];VANNE_UTA_FROID [I];VENTILATEUR_CTA [B];MOLE_CO2_DERIVEE [R];ORIGINE_COLONNES [B];V2V_INJECTION_N2 [B];V2V_INJECTION_O2 [B];V2V_INJ_AIR_NEUF [B]
OPEN;19/06/2025;19:03:55;0;0;0;40;1;289;0;0;0;1
OPEN;19/06/2025;19:04:25;0;0;42;0;1;312;0;0;0;1
OPEN;19/06/2025;19:04:55;0;0;100;0;1;274;0;0;0;1
OPEN;19/06/2025;19:05:25;0;0;88;0;1;275;0;0;0;1
OPEN;19/06/2025;19:05:55;0;0;38;0;1;326;0;0;0;1
OPEN;19/06/2025;19:06:25;0;0;0;31;1;310;0;0;0;1
OPEN;19/06/2025;19:06:55;0;0;0;35;1;291;0;0;0;1
OPEN;19/06/2025;19:07:25;0;0;59;0;1;288;0;0;0;1
OPEN;19/06/2025;19:07:55;0;0;96;0;1;340;0;0;0;1
OPEN;19/06/2025;19:08:25;0;0;80;0;1;271;0;0;0;1
OPEN;19/06/2025;19:08:55;0;0;30;0;1;307;0;0;0;1
OPEN;19/06/2025;19:09:25;0;0;0;35;1;287;0;0;0;1
OPEN;19/06/2025;19:09:55;0;0;0;18;1;278;0;0;0;1
OPEN;19/06/2025;19:10:25;0;0;71;0;1;280;0;0;0;1
OPEN;19/06/2025;19:10:55;0;0;96;0;1;298;0;0;0;1
OPEN;19/06/2025;19:11:25;0;0;75;0;1;302;0;0;0;1
OPEN;19/06/2025;19:11:55;0;0;19;0;1;293;0;0;0;1
OPEN;19/06/2025;19:12:25;0;0;0;40;1;298;0;0;0;1
OPEN;19/06/2025;19:12:55;0;0;0;9;1;298;0;0;0;1
OPEN;19/06/2025;19:13:25;0;0;80;0;1;289;0;0;0;1
OPEN;19/06/2025;19:13:55;0;0;96;0;1;283;0;0;0;1
OPEN;19/06/2025;19:14:25;0;0;67;0;1;310;0;0;0;1
OPEN;19/06/2025;19:14:55;0;0;8;0;1;256;0;0;0;1
OPEN;19/06/2025;19:15:25;0;0;0;40;1;277;0;0;0;1
OPEN;19/06/2025;19:15:55;0;0;30;0;1;286;0;0;0;1
OPEN;19/06/2025;19:16:25;0;0;92;0;1;309;0;0;0;1
OPEN;19/06/2025;19:16:55;0;0;88;0;1;304;0;0;0;1
OPEN;19/06/2025;19:17:25;0;0;45;0;1;300;0;0;0;1
OPEN;19/06/2025;19:17:56;0;0;0;18;1;284;0;0;0;1
OPEN;19/06/2025;19:18:26;0;0;0;31;1;310;0;0;0;1
OPEN;19/06/2025;19:18:56;0;0;55;0;1;318;0;0;0;1
OPEN;19/06/2025;19:19:26;0;0;96;0;1;304;0;0;0;1
OPEN;19/06/2025;19:19:56;0;0;80;0;1;284;0;0;0;1
OPEN;19/06/2025;19:20:26;0;0;27;0;1;273;0;0;0;1
OPEN;19/06/2025;19:20:56;0;0;0;40;1;294;0;0;0;1
OPEN;19/06/2025;19:21:26;0;0;0;22;1;278;0;0;0;1
OPEN;19/06/2025;19:21:56;0;0;75;0;1;319;0;0;0;1
OPEN;19/06/2025;19:22:26;0;0;100;0;1;288;0;0;0;1
OPEN;19/06/2025;19:22:56;0;0;75;0;1;304;0;0;0;1
OPEN;19/06/2025;19:23:26;0;0;15;0;1;295;0;0;0;1
OPEN;19/06/2025;19:23:56;0;0;0;40;1;328;0;0;0;1
OPEN;19/06/2025;19:24:26;0;0;13;0;1;301;0;0;0;1
OPEN;19/06/2025;19:24:56;0;0;88;0;1;290;0;0;0;1
OPEN;19/06/2025;19:25:26;0;0;88;0;1;309;0;0;0;1
OPEN;19/06/2025;19:25:56;0;0;59;0;1;318;0;0;0;1
OPEN;19/06/2025;19:26:26;0;0;0;9;1;310;0;0;0;1
OPEN;19/06/2025;19:26:56;0;0;0;35;1;291;0;0;0;1
OPEN;19/06/2025;19:27:26;0;0;42;0;1;286;0;0;0;1
OPEN;19/06/2025;19:27:56;0;0;96;0;1;301;0;0;0;1
OPEN;19/06/2025;19:28:26;0;0;84;0;1;298;0;0;0;1
OPEN;19/06/2025;19:28:56;0;0;38;0;1;315;0;0;0;1
OPEN;19/06/2025;19:29:26;0;0;0;27;1;288;0;0;0;1
OPEN;19/06/2025;19:29:56;0;0;0;31;1;284;0;0;0;1
OPEN;19/06/2025;19:30:26;0;0;59;0;1;308;0;0;0;1
OPEN;19/06/2025;19:30:56;0;0;96;0;1;312;0;0;0;1
OPEN;19/06/2025;19:31:26;0;0;80;0;1;286;0;0;0;1
OPEN;19/06/2025;19:31:56;0;0;27;0;1;325;0;0;0;1
OPEN;19/06/2025;19:32:26;0;0;0;40;1;301;0;0;0;1
OPEN;19/06/2025;19:32:56;0;0;0;18;1;270;0;0;0;1
OPEN;19/06/2025;19:33:26;0;0;71;0;1;299;0;0;0;1
OPEN;19/06/2025;19:33:56;0;0;92;0;1;281;0;0;0;1
OPEN;19/06/2025;19:34:26;0;0;67;0;1;275;0;0;0;1
OPEN;19/06/2025;19:34:56;0;0;12;0;1;334;0;0;0;1
OPEN;19/06/2025;19:35:26;0;0;0;44;1;316;0;0;0;1
OPEN;19/06/2025;19:35:56;0;0;9;0;1;302;0;0;0;1
OPEN;19/06/2025;19:36:26;0;0;88;0;1;308;0;0;0;1
OPEN;19/06/2025;19:36:56;0;0;96;0;1;307;0;0;0;1
OPEN;19/06/2025;19:37:26;0;0;63;0;1;258;0;0;0;1
OPEN;19/06/2025;19:37:56;0;0;0;9;1;280;0;0;0;1
OPEN;19/06/2025;19:38:26;0;0;0;44;1;309;0;0;0;1
OPEN;19/06/2025;19:38:56;0;0;21;0;1;298;0;0;0;1
OPEN;19/06/2025;19:39:26;0;0;92;0;1;283;0;0;0;1
OPEN;19/06/2025;19:39:56;0;0;92;0;1;313;0;0;0;1
OPEN;19/06/2025;19:40:26;0;0;49;0;1;307;0;0;0;1
OPEN;19/06/2025;19:40:56;0;0;0;18;1;276;0;0;0;1
OPEN;19/06/2025;19:41:26;0;0;0;40;1;272;0;0;0;1
OPEN;19/06/2025;19:41:56;0;0;38;0;1;293;0;0;0;1
OPEN;19/06/2025;19:42:26;0;0;96;0;1;283;0;0;0;1
OPEN;19/06/2025;19:42:56;0;0;88;0;1;270;0;0;0;1
OPEN;19/06/2025;19:43:27;0;0;38;0;1;309;0;0;0;1
OPEN;19/06/2025;19:43:57;0;0;0;27;1;277;0;0;0;1
