Breaks,Date,Time,VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],TEMPERATURE_SONDE [R],PRESSION_EXTERIEUR [R],HYGROMETRIE_CELLULE [R],TEMPERATURE_REPRISE [R],TEMPERATURE_CONSIGNE [R],TEMPERATURE_SOUFFLAGE [R],TEMPERATURE_ALLER_CHAUD [R],TEMPERATURE_ALLER_FROID [R],MA_VARIATEUR [B]
nan,1733353200.0,939,15.0,0.0,-3.5999999,1055.0,67.0,-3.2,-2.7,-2.4000001,43.099998,-12.0,0.0
nan,1733353200.0,969,9.0,0.0,-3.4000001,1055.0,68.0,-2.9000001,-2.7,-2.2,43.099998,-11.9,0.0
nan,1733353200.0,999,3.0,10.0,-3.2,1055.0,68.0,-2.5999999,-2.7,-2.0,43.099998,-11.8,0.0
nan,1733353200.0,1029,1.0,16.0,-3.0,1055.0,69.0,-2.5,-2.7,-1.7,43.099998,-11.6,0.0
nan,1733353200.0,1059,1.0,16.0,-3.0,1055.0,68.0,-2.5,-2.7,-1.7,43.0,-11.6,0.0
nan,1733353200.0,1089,5.0,5.0,-3.0,1055.0,69.0,-2.7,-2.7,-1.8,42.900002,-11.7,0.0
nan,1733353200.0,1119,9.0,0.0,-3.0999999,1055.0,68.0,-2.9000001,-2.7,-1.9,42.700001,-11.9,0.0
nan,1733353200.0,1149,11.0,0.0,-3.3,1055.0,67.0,-3.0,-2.7,-2.0999999,42.5,-12.0,0.0
nan,1733353200.0,1179,11.0,0.0,-3.3,1055.0,67.0,-3.0,-2.7,-2.0999999,42.5,-12.2,0.0
nan,1733353200.0,1209,7.0,0.0,-3.2,1055.0,67.0,-2.8,-2.7,-1.9,42.700001,-12.3,0.0
nan,1733353200.0,1239,15.0,0.0,-3.0,1055.0,67.0,-2.5999999,-2.1,-1.8,42.799999,-12.5,0.0
nan,1733353200.0,1269,11.0,0.0,-2.9000001,1055.0,68.0,-2.4000001,-2.1,-1.5,42.900002,-12.5,0.0
nan,1733353200.0,1299,7.0,0.0,-2.7,1055.0,68.0,-2.2,-2.1,-1.3,42.799999,-12.4,0.0
nan,1733353200.0,1329,3.0,10.0,-2.5,1055.0,68.0,-2.0,-2.1,-1.1,42.700001,-12.2,0.0
nan,1733353200.0,1359,1.0,16.0,-2.4000001,1055.0,68.0,-1.9,-2.1,-1.0,42.700001,-12.0,0.0
nan,1733353200.0,1389,3.0,10.0,-2.4000001,1055.0,68.0,-2.0,-2.1,-1.0,42.700001,-11.9,0.0
nan,1733353200.0,1419,7.0,0.0,-2.5,1055.0,67.0,-2.2,-2.1,-1.1,42.599998,-11.9,0.0
nan,1733353200.0,1449,11.0,0.0,-2.7,1055.0,67.0,-2.4000001,-2.1,-1.4,42.599998,-11.8,0.0
nan,1733353200.0,1479,13.0,0.0,-2.7,1055.0,67.0,-2.5,-2.1,-1.4,42.5,-11.7,0.0
nan,1733353200.0,1509,11.0,0.0,-2.7,1055.0,66.0,-2.4000001,-2.1,-1.4,42.5,-11.7,0.0
nan,1733353200.0,1510,11.0,0.0,-2.5999999,1055.0,66.0,-2.2,-1.6,-1.3,42.400002,-11.5,0.0
nan,1733353200.0,1539,17.0,0.0,-2.5999999,1055.0,66.0,-2.2,-1.6,-1.3,42.400002,-11.5,0.0
nan,1733353200.0,1540,17.0,0.0,-2.4000001,1055.0,66.0,-2.0,-1.6,-1.1,42.400002,-11.3,0.0
nan,1733353200.0,1569,13.0,0.0,-2.4000001,1055.0,66.0,-2.0,-1.6,-1.1,42.400002,-11.3,0.0
nan,1733353200.0,1570,13.0,0.0,-2.2,1055.0,66.0,-1.7,-1.6,-0.89999998,42.5,-11.2,0.0
nan,1733353200.0,1599,7.0,0.0,-2.2,1055.0,66.0,-1.7,-1.6,-0.89999998,42.5,-11.2,0.0
nan,1733353200.0,1600,7.0,0.0,-1.9,1055.0,67.0,-1.5,-1.6,-0.69999999,42.599998,-11.2,0.0
nan,1733353200.0,1629,3.0,10.0,-1.9,1055.0,67.0,-1.5,-1.6,-0.69999999,42.599998,-11.2,0.0
nan,1733353200.0,1630,3.0,10.0,-1.7,1055.0,67.0,-1.3,-1.6,-0.5,42.700001,-11.4,0.0
nan,1733353200.0,1659,0.0,22.0,-1.7,1055.0,67.0,-1.3,-1.6,-0.5,42.700001,-11.4,0.0
nan,1733353200.0,1660,0.0,22.0,-1.7,1055.0,67.0,-1.4,-1.6,-0.5,42.799999,-11.5,0.0
nan,1733353200.0,1689,1.0,16.0,-1.7,1055.0,67.0,-1.4,-1.6,-0.5,42.799999,-11.5,0.0
nan,1733353200.0,1690,1.0,16.0,-1.9,1055.0,67.0,-1.6,-1.6,-0.69999999,42.900002,-11.7,0.0
nan,1733353200.0,1719,5.0,5.0,-1.9,1055.0,67.0,-1.6,-1.6,-0.69999999,42.900002,-11.7,0.0
nan,1733353200.0,1720,5.0,5.0,-1.9,1055.0,67.0,-1.6,-1.6,-0.69999999,42.900002,-11.7,0.0
nan,1733353200.0,1749,11.0,0.0,-2.0999999,1055.0,66.0,-1.9,-1.6,-1.0,43.0,-11.9,0.0
nan,1733353200.0,1750,11.0,0.0,-2.0999999,1055.0,66.0,-1.9,-1.6,-1.0,43.0,-11.9,0.0
nan,1733353200.0,1779,15.0,0.0,-2.3,1055.0,66.0,-2.0999999,-1.6,-1.1,43.099998,-11.9,0.0
nan,1733353200.0,1780,15.0,0.0,-2.3,1055.0,66.0,-2.0999999,-1.6,-1.1,43.099998,-11.9,0.0
nan,1733353200.0,1809,15.0,0.0,-2.4000001,1055.0,66.0,-2.0999999,-1.6,-1.1,43.200001,-12.0,0.0
nan,1733353200.0,1810,15.0,0.0,-2.4000001,1055.0,66.0,-2.0999999,-1.6,-1.1,43.200001,-12.0,0.0
nan,1733353200.0,1839,21.0,0.0,-2.2,1055.0,66.0,-1.9,-1.1,-1.0,43.299999,-12.0,0.0
nan,1733353200.0,1840,21.0,0.0,-2.2,1055.0,66.0,-1.9,-1.1,-1.0,43.299999,-12.0,0.0
nan,1733353200.0,1869,17.0,0.0,-2.0999999,1055.0,66.0,-1.7,-1.1,-0.80000001,43.5,-12.0,0.0
nan,1733353200.0,1870,17.0,0.0,-2.0999999,1055.0,66.0,-1.7,-1.1,-0.80000001,43.5,-12.0,0.0
nan,1733353200.0,1899,13.0,0.0,-1.9,1055.0,66.0,-1.5,-1.1,-0.60000002,43.400002,-12.1,0.0
nan,1733353200.0,1900,13.0,0.0,-1.9,1055.0,66.0,-1.5,-1.1,-0.60000002,43.400002,-12.1,0.0
nan,1733353200.0,1929,7.0,0.0,-1.7,1055.0,67.0,-1.2,-1.1,-0.40000001,43.299999,-12.2,0.0
nan,1733353200.0,1930,7.0,0.0,-1.7,1055.0,67.0,-1.2,-1.1,-0.40000001,43.299999,-12.2,0.0
nan,1733353200.0,1959,3.0,10.0,-1.4,1055.0,67.0,-1.0,-1.1,-0.2,43.299999,-12.2,0.0
nan,1733353200.0,1960,3.0,10.0,-1.4,1055.0,67.0,-1.0,-1.1,-0.2,43.299999,-12.2,0.0
nan,1733353200.0,1989,1.0,16.0,-1.3,1055.0,67.0,-0.89999998,-1.1,0.0,43.200001,-12.1,0.0
nan,1733353200.0,1990,1.0,16.0,-1.3,1055.0,67.0,-0.89999998,-1.1,0.0,43.200001,-12.1,0.0
nan,1733353200.0,2019,3.0,10.0,-1.3,1055.0,67.0,-1.0,-1.1,0.0,43.200001,-12.0,0.0
nan,1733353200.0,2020,3.0,10.0,-1.3,1055.0,67.0,-1.0,-1.1,0.0,43.200001,-12.0,0.0
nan,1733353200.0,2049,9.0,0.0,-1.5,1055.0,66.0,-1.3,-1.1,-0.2,43.099998,-12.0,0.0
nan,1733353200.0,2050,9.0,0.0,-1.5,1055.0,66.0,-1.3,-1.1,-0.2,43.099998,-12.0,0.0
nan,1733353200.0,2079,15.0,0.0,-1.7,1055.0,67.0,-1.6,-1.1,-0.40000001,43.0,-11.9,0.0
nan,1733353200.0,2080,15.0,0.0,-1.7,1055.0,67.0,-1.6,-1.1,-0.40000001,43.0,-11.9,0.0
nan,1733353200.0,2109,15.0,0.0,-1.8,1055.0,66.0,-1.6,-1.1,-0.5,42.900002,-11.8,0.0
nan,1733353200.0,2110,15.0,0.0,-1.8,1055.0,66.0,-1.6,-1.1,-0.5,42.900002,-11.8,0.0
nan,1733353200.0,2139,23.0,0.0,-1.8,1055.0,65.0,-1.5,-0.6,-0.5,42.900002,-11.7,0.0
nan,1733353200.0,2140,23.0,0.0,-1.8,1055.0,65.0,-1.5,-0.6,-0.5,42.900002,-11.7,0.0
nan,1733353200.0,2169,19.0,0.0,-1.7,1055.0,66.0,-1.3,-0.6,-0.40000001,42.799999,-11.6,0.0
nan,1733353200.0,2170,19.0,0.0,-1.7,1055.0,66.0,-1.3,-0.6,-0.40000001,42.799999,-11.6,0.0
nan,1733353200.0,2199,15.0,0.0,-1.5,1055.0,66.0,-1.1,-0.6,-0.2,42.799999,-11.6,0.0
nan,1733353200.0,2200,15.0,0.0,-1.5,1055.0,66.0,-1.1,-0.6,-0.2,42.799999,-11.6,0.0
nan,1733353200.0,2229,11.0,0.0,-1.2,1055.0,66.0,-0.89999998,-0.6,0.0,42.700001,-11.5,0.0
nan,1733353200.0,2230,11.0,0.0,-1.2,1055.0,66.0,-0.89999998,-0.6,0.0,42.700001,-11.5,0.0
nan,1733353200.0,2259,5.0,5.0,-1.0,1055.0,67.0,-0.60000002,-0.6,0.30000001,42.700001,-11.5,0.0
nan,1733353200.0,2260,5.0,5.0,-1.0,1055.0,67.0,-0.60000002,-0.6,0.30000001,42.700001,-11.5,0.0
nan,1733353200.0,2289,1.0,16.0,-0.80000001,1055.0,67.0,-0.40000001,-0.6,0.5,42.599998,-11.5,0.0
nan,1733353200.0,2290,1.0,16.0,-0.80000001,1055.0,67.0,-0.40000001,-0.6,0.5,42.599998,-11.5,0.0
nan,1733353200.0,2319,1.0,16.0,-0.69999999,1055.0,67.0,-0.40000001,-0.6,0.60000002,42.599998,-11.8,0.0
nan,1733353200.0,2320,1.0,16.0,-0.69999999,1055.0,67.0,-0.40000001,-0.6,0.60000002,42.599998,-11.8,0.0
nan,1733353200.0,2349,5.0,5.0,-0.89999998,1055.0,66.0,-0.60000002,-0.6,0.40000001,42.599998,-12.0,0.0
nan,1733353200.0,2350,5.0,5.0,-0.89999998,1055.0,66.0,-0.60000002,-0.6,0.40000001,42.599998,-12.0,0.0
nan,1733353200.0,2379,13.0,0.0,-1.1,1055.0,66.0,-1.0,-0.6,0.0,42.700001,-12.3,0.0
nan,1733353200.0,2380,13.0,0.0,-1.1,1055.0,66.0,-1.0,-0.6,0.0,42.700001,-12.3,0.0
nan,1733353200.0,2409,17.0,0.0,-1.3,1055.0,65.0,-1.2,-0.6,-0.1,42.700001,-12.4,0.0
nan,1733353200.0,2410,17.0,0.0,-1.3,1055.0,65.0,-1.2,-0.6,-0.1,42.700001,-12.4,0.0
nan,1733353200.0,2439,27.0,0.0,-1.4,1055.0,65.0,-1.2,-0.1,-0.1,42.799999,-12.4,0.0
nan,1733353200.0,2440,27.0,0.0,-1.4,1055.0,65.0,-1.2,-0.1,-0.1,42.799999,-12.4,0.0
nan,1733353200.0,2469,23.0,0.0,-1.3,1055.0,65.0,-1.0,-0.1,0.0,43.0,-12.3,0.0
nan,1733353200.0,2470,23.0,0.0,-1.3,1055.0,65.0,-1.0,-0.1,0.0,43.0,-12.3,0.0
nan,1733353200.0,2499,19.0,0.0,-1.2,1055.0,65.0,-0.80000001,-0.1,0.1,43.200001,-12.1,0.0
nan,1733353200.0,2500,19.0,0.0,-1.2,1055.0,65.0,-0.80000001,-0.1,0.1,43.200001,-12.1,0.0
nan,1733353200.0,2529,13.0,0.0,-0.89999998,1055.0,66.0,-0.5,-0.1,0.5,43.299999,-11.9,0.0
nan,1733353200.0,2530,13.0,0.0,-0.89999998,1055.0,66.0,-0.5,-0.1,0.5,43.299999,-11.9,0.0
nan,1733353200.0,2559,3.0,10.0,-0.60000002,1055.0,66.0,0.0,-0.1,1.1,43.400002,-11.6,0.0
nan,1733353200.0,2560,3.0,10.0,-0.60000002,1055.0,66.0,0.0,-0.1,1.1,43.400002,-11.6,0.0
nan,1733353200.0,2589,0.0,10.0,-0.2,1055.0,66.0,0.40000001,-0.1,1.6,43.400002,-11.5,0.0
nan,1733353200.0,2590,0.0,10.0,-0.2,1055.0,66.0,0.40000001,-0.1,1.6,43.400002,-11.5,0.0
nan,1733353200.0,2619,0.0,10.0,-0.1,1055.0,66.0,0.40000001,-0.1,1.7,43.400002,-11.6,0.0
nan,1733353200.0,2620,0.0,10.0,-0.1,1055.0,66.0,0.40000001,-0.1,1.7,43.400002,-11.6,0.0
nan,1733353200.0,2649,1.0,6.0,-0.2,1055.0,66.0,0.1,-0.1,1.2,43.400002,-11.8,0.0
nan,1733353200.0,2650,1.0,6.0,-0.2,1055.0,66.0,0.1,-0.1,1.2,43.400002,-11.8,0.0
nan,1733353200.0,2679,11.0,0.0,-0.5,1055.0,66.0,-0.40000001,-0.1,0.60000002,43.200001,-12.0,0.0
nan,1733353200.0,2680,11.0,0.0,-0.5,1055.0,66.0,-0.40000001,-0.1,0.60000002,43.200001,-12.0,0.0
nan,1733353200.0,2709,19.0,0.0,-0.89999998,1055.0,64.0,-0.80000001,-0.1,0.1,43.200001,-12.1,0.0
nan,1733353200.0,2710,19.0,0.0,-0.89999998,1055.0,64.0,-0.80000001,-0.1,0.1,43.200001,-12.1,0.0
nan,1733353200.0,2739,31.0,0.0,-1.1,1055.0,64.0,-0.89999998,0.4,0.0,43.200001,-12.1,0.0
nan,1733353200.0,2740,31.0,0.0,-1.1,1055.0,64.0,-0.89999998,0.4,0.0,43.200001,-12.1,0.0
nan,1733353200.0,2770,29.0,0.0,-1.1,1055.0,64.0,-0.80000001,0.4,0.2,43.200001,-12.0,0.0
nan,1733353200.0,2800,25.0,0.0,-1.0,1055.0,64.0,-0.60000002,0.4,0.40000001,43.200001,-11.9,0.0
nan,1733353200.0,2830,17.0,0.0,-0.80000001,1055.0,64.0,-0.2,0.4,0.80000001,43.200001,-11.8,0.0
nan,1733353200.0,2860,5.0,3.0,-0.30000001,1055.0,66.0,0.40000001,0.4,1.5,43.200001,-11.7,0.0
nan,1733353200.0,2890,0.0,10.0,0.1,1055.0,66.0,0.89999998,0.4,2.2,43.099998,-11.6,0.0
nan,1733353200.0,2920,0.0,11.0,0.5,1055.0,66.0,1.0,0.4,2.5999999,43.0,-11.5,0.0
nan,1733353200.0,2950,0.0,8.0,0.40000001,1055.0,65.0,0.80000001,0.4,2.2,42.900002,-11.6,0.0
nan,1733353200.0,2980,7.0,2.0,0.1,1055.0,64.0,0.30000001,0.4,1.6,42.700001,-11.8,0.0
nan,1733353200.0,3010,17.0,0.0,-0.30000001,1055.0,63.0,-0.2,0.4,0.89999998,42.599998,-12.0,0.0
nan,1733353200.0,3040,33.0,0.0,-0.60000002,1055.0,63.0,-0.5,0.9,0.60000002,42.700001,-12.2,0.0
nan,1733353200.0,3070,33.0,0.0,-0.69999999,1055.0,63.0,-0.5,0.9,0.60000002,42.700001,-12.4,0.0
nan,1733353200.0,3100,29.0,0.0,-0.60000002,1055.0,63.0,-0.30000001,0.9,0.80000001,42.700001,-12.5,0.0
nan,1733353200.0,3130,21.0,0.0,-0.40000001,1055.0,64.0,0.1,0.9,1.1,42.700001,-12.4,0.0
nan,1733353200.0,3160,11.0,0.0,0.0,1055.0,64.0,0.60000002,0.9,1.8,42.700001,-12.2,0.0
nan,1733353200.0,3190,0.0,7.0,0.5,1055.0,64.0,1.2,0.9,2.5999999,42.700001,-12.0,0.0
nan,1733353200.0,3220,0.0,11.0,0.89999998,1055.0,64.0,1.5,0.9,3.0999999,42.700001,-11.7,0.0
nan,1733353200.0,3250,0.0,10.0,1.0,1055.0,64.0,1.4,0.9,3.0,42.700001,-11.6,0.0
nan,1733353200.0,3280,3.0,4.0,0.80000001,1055.0,63.0,1.0,0.9,2.4000001,42.700001,-11.6,0.0
nan,1733353200.0,3310,15.0,0.0,0.40000001,1055.0,62.0,0.40000001,0.9,1.7,42.700001,-11.7,0.0
nan,1733353200.0,3340,31.0,0.0,0.0,1055.0,62.0,0.1,1.4,1.3,42.799999,-11.8,0.0
nan,1733353200.0,3370,33.0,0.0,-0.2,1055.0,62.0,0.0,1.4,1.2,43.0,-11.9,0.0
nan,1733353200.0,3400,31.0,0.0,-0.1,1055.0,61.0,0.1,1.4,1.3,43.200001,-11.9,0.0
nan,1733353200.0,3430,23.0,0.0,0.1,1055.0,62.0,0.5,1.4,1.7,43.400002,-11.9,0.0
nan,1733353200.0,3460,13.0,0.0,0.40000001,1055.0,62.0,1.0,1.4,2.3,43.400002,-11.9,0.0
nan,1733353200.0,3490,1.0,6.0,0.89999998,1055.0,63.0,1.6,1.4,3.0999999,43.299999,-12.0,0.0
nan,1733353200.0,3520,0.0,10.0,1.3,1055.0,63.0,1.9,1.4,3.7,43.200001,-12.1,0.0
nan,1733353200.0,3550,0.0,8.0,1.4,1055.0,63.0,1.8,1.4,3.5999999,43.099998,-12.1,0.0
nan,1733353200.0,3580,5.0,3.0,1.2,1055.0,62.0,1.4,1.4,2.9000001,43.0,-12.1,0.0
nan,1733353200.0,3610,17.0,0.0,0.80000001,1055.0,61.0,0.80000001,1.4,2.2,42.900002,-12.0,0.0
nan,1733353200.0,3640,35.0,0.0,0.40000001,1055.0,59.0,0.40000001,1.9,1.7,42.799999,-11.9,0.0
nan,1733353200.0,3670,37.0,0.0,0.2,1055.0,59.0,0.30000001,1.9,1.6,42.799999,-11.8,0.0
nan,1733353200.0,3700,33.0,0.0,0.2,1055.0,60.0,0.5,1.9,1.7,42.799999,-11.7,0.0
nan,1733353200.0,3730,27.0,0.0,0.40000001,1055.0,61.0,0.80000001,1.9,2.0,42.799999,-11.6,0.0
nan,1733353200.0,3760,17.0,0.0,0.69999999,1055.0,61.0,1.3,1.9,2.7,42.799999,-11.5,0.0
nan,1733353200.0,3790,5.0,3.0,1.2,1055.0,61.0,1.9,1.9,3.4000001,42.700001,-11.4,0.0
nan,1733353200.0,3820,0.0,8.0,1.7,1055.0,62.0,2.3,1.9,4.0999999,42.599998,-11.5,0.0
nan,1733353200.0,3850,0.0,10.0,1.9,1055.0,62.0,2.4000001,1.9,4.1999998,42.5,-11.7,0.0
nan,1733353200.0,3880,3.0,4.0,1.8,1055.0,61.0,2.0,1.9,3.7,42.599998,-12.0,0.0
nan,1733353200.0,3910,13.0,0.0,1.5,1055.0,60.0,1.5,1.9,3.0,42.700001,-12.3,0.0
nan,1733353200.0,3940,35.0,0.0,1.0,1055.0,60.0,1.0,2.5,2.4000001,42.799999,-12.5,0.0
nan,1733353200.0,3970,39.0,0.0,0.69999999,1055.0,58.0,0.80000001,2.5,2.0999999,43.0,-12.5,0.0
nan,1733353200.0,4000,37.0,0.0,0.69999999,1055.0,59.0,0.89999998,2.5,2.2,43.0,-12.5,0.0
nan,1733353200.0,4030,31.0,0.0,0.80000001,1055.0,59.0,1.2,2.5,2.5,43.0,-12.4,0.0
nan,1733353200.0,4060,21.0,0.0,1.2,1055.0,60.0,1.7,2.5,3.0999999,43.0,-12.3,0.0
nan,1733353200.0,4090,9.0,0.0,1.7,1055.0,61.0,2.3,2.5,3.9000001,42.900002,-12.1,0.0
nan,1733353200.0,4120,0.0,7.0,2.2,1055.0,61.0,2.8,2.5,4.5999999,42.799999,-12.0,0.0
nan,1733353200.0,4150,0.0,10.0,2.5,1055.0,61.0,3.0,2.5,4.9000001,42.700001,-11.9,0.0
nan,1733353200.0,4180,1.0,6.0,2.4000001,1055.0,60.0,2.7,2.5,4.5,42.599998,-11.8,0.0
nan,1733353200.0,4210,11.0,0.0,2.0999999,1055.0,59.0,2.2,2.5,3.8,42.400002,-11.7,0.0
nan,1733353200.0,4240,33.0,0.0,1.6,1055.0,58.0,1.6,3.0,3.0999999,42.299999,-11.5,0.0
nan,1733353200.0,4270,37.0,0.0,1.3,1055.0,58.0,1.4,3.0,2.8,42.299999,-11.4,0.0
nan,1733353200.0,4300,37.0,0.0,1.3,1055.0,58.0,1.4,3.0,2.8,42.5,-11.4,0.0
nan,1733353200.0,4330,31.0,0.0,1.4,1055.0,58.0,1.7,3.0,3.0999999,42.700001,-11.4,0.0
nan,1733353200.0,4360,21.0,0.0,1.7,1055.0,59.0,2.2,3.0,3.5999999,42.799999,-11.5,0.0
nan,1733353200.0,4390,11.0,0.0,2.0999999,1055.0,59.0,2.7,3.0,4.3000002,42.799999,-11.5,0.0
nan,1733353200.0,4420,0.0,7.0,2.7,1055.0,60.0,3.3,3.0,5.0,42.799999,-11.6,0.0
nan,1733353200.0,4450,0.0,10.0,3.0,1055.0,60.0,3.5,3.0,5.4000001,42.799999,-11.7,0.0
nan,1733353200.0,4480,0.0,7.0,3.0,1055.0,60.0,3.3,3.0,5.0999999,42.700001,-11.9,0.0
nan,1733353200.0,4510,9.0,0.0,2.7,1055.0,59.0,2.8,3.0,4.3000002,42.599998,-12.0,0.0
nan,1733353200.0,4540,31.0,0.0,2.2,1055.0,57.0,2.2,3.5,3.5999999,42.5,-12.1,0.0
nan,1733353200.0,4570,39.0,0.0,1.8,1055.0,58.0,1.8,3.5,3.2,42.599998,-12.2,0.0
nan,1733353200.0,4600,41.0,0.0,1.6,1055.0,57.0,1.7,3.5,3.0999999,42.900002,-12.3,0.0
nan,1733353200.0,4630,35.0,0.0,1.7,1055.0,57.0,2.0,3.5,3.4000001,43.099998,-12.4,0.0
nan,1733353200.0,4631,35.0,0.0,2.0,1055.0,58.0,2.4000001,3.5,3.9000001,43.099998,-12.4,0.0
nan,1733353200.0,4660,27.0,0.0,2.0,1055.0,58.0,2.4000001,3.5,3.9000001,43.099998,-12.4,0.0
nan,1733353200.0,4661,27.0,0.0,2.3,1055.0,59.0,2.9000001,3.5,4.5999999,42.900002,-12.3,0.0
nan,1733353200.0,4690,17.0,0.0,2.3,1055.0,59.0,2.9000001,3.5,4.5999999,42.900002,-12.3,0.0
nan,1733353200.0,4691,17.0,0.0,2.9000001,1055.0,59.0,3.5,3.5,5.3000002,42.799999,-12.0,0.0
nan,1733353200.0,4720,5.0,3.0,2.9000001,1055.0,59.0,3.5,3.5,5.3000002,42.799999,-12.0,0.0
nan,1733353200.0,4721,5.0,3.0,3.3,1055.0,60.0,4.0,3.5,5.9000001,42.700001,-11.8,0.0
nan,1733353200.0,4750,0.0,10.0,3.3,1055.0,60.0,4.0,3.5,5.9000001,42.700001,-11.8,0.0
nan,1733353200.0,4751,0.0,10.0,3.4000001,1055.0,59.0,3.9000001,3.5,5.8000002,42.599998,-11.6,0.0
nan,1733353200.0,4780,0.0,8.0,3.4000001,1055.0,59.0,3.9000001,3.5,5.8000002,42.599998,-11.6,0.0
nan,1733353200.0,4781,0.0,8.0,3.2,1055.0,58.0,3.4000001,3.5,5.1999998,42.5,-11.5,0.0
nan,1733353200.0,4810,7.0,2.0,3.2,1055.0,58.0,3.4000001,3.5,5.1999998,42.5,-11.5,0.0
nan,1733353200.0,4811,7.0,2.0,2.8,1055.0,58.0,2.8,4.0,4.4000001,42.400002,-11.5,0.0
nan,1733353200.0,4840,29.0,0.0,2.8,1055.0,58.0,2.8,4.0,4.4000001,42.400002,-11.5,0.0
nan,1733353200.0,4841,29.0,0.0,2.4000001,1055.0,57.0,2.4000001,4.0,3.9000001,42.5,-11.6,0.0
nan,1733353200.0,4870,37.0,0.0,2.4000001,1055.0,57.0,2.4000001,4.0,3.9000001,42.5,-11.6,0.0
nan,1733353200.0,4871,37.0,0.0,2.2,1055.0,57.0,2.3,4.0,3.7,42.700001,-11.7,0.0
nan,1733353200.0,4900,39.0,0.0,2.2,1055.0,57.0,2.3,4.0,3.7,42.700001,-11.7,0.0
nan,1733353200.0,4901,39.0,0.0,2.3,1055.0,57.0,2.5,4.0,3.9000001,42.900002,-11.7,0.0
nan,1733353200.0,4930,35.0,0.0,2.3,1055.0,57.0,2.5,4.0,3.9000001,42.900002,-11.7,0.0
nan,1733353200.0,4931,35.0,0.0,2.5,1055.0,57.0,2.9000001,4.0,4.3000002,43.099998,-11.7,0.0
nan,1733353200.0,4960,27.0,0.0,2.5,1055.0,57.0,2.9000001,4.0,4.3000002,43.099998,-11.7,0.0
nan,1733353200.0,4961,27.0,0.0,2.9000001,1055.0,58.0,3.4000001,4.0,5.0,43.200001,-11.7,0.0
nan,1733353200.0,4990,17.0,0.0,2.9000001,1055.0,58.0,3.4000001,4.0,5.0,43.200001,-11.7,0.0
nan,1733353200.0,4991,17.0,0.0,3.4000001,1055.0,59.0,3.9000001,4.0,5.6999998,43.099998,-11.8,0.0
nan,1733353200.0,5020,7.0,2.0,3.4000001,1055.0,59.0,3.9000001,4.0,5.6999998,43.099998,-11.8,0.0
nan,1733353200.0,5021,7.0,2.0,3.8,1055.0,59.0,4.3000002,4.0,6.3000002,43.099998,-11.9,0.0
nan,1733353200.0,5050,0.0,7.0,3.8,1055.0,59.0,4.3000002,4.0,6.3000002,43.099998,-11.9,0.0
nan,1733353200.0,5051,0.0,7.0,3.9000001,1055.0,59.0,4.3000002,4.0,6.1999998,43.099998,-12.0,0.0
nan,1733353200.0,5080,0.0,7.0,3.9000001,1055.0,59.0,4.3000002,4.0,6.1999998,43.099998,-12.0,0.0
nan,1733353200.0,5081,0.0,7.0,3.7,1055.0,58.0,3.8,4.0,5.5999999,43.099998,-12.1,0.0
nan,1733353200.0,5110,9.0,0.0,3.7,1055.0,58.0,3.8,4.0,5.5999999,43.099998,-12.1,0.0
nan,1733353200.0,5111,9.0,0.0,3.2,1055.0,57.0,3.2,4.5,4.8000002,43.099998,-12.2,0.0
nan,1733353200.0,5140,31.0,0.0,3.2,1055.0,57.0,3.2,4.5,4.8000002,43.099998,-12.2,0.0
nan,1733353200.0,5141,31.0,0.0,2.8,1055.0,57.0,2.8,4.5,4.3000002,43.0,-12.2,0.0
nan,1733353200.0,5170,39.0,0.0,2.8,1055.0,57.0,2.8,4.5,4.3000002,43.0,-12.2,0.0
nan,1733353200.0,5171,39.0,0.0,2.5999999,1055.0,57.0,2.7,4.5,4.1999998,43.0,-12.2,0.0
nan,1733353200.0,5200,41.0,0.0,2.5999999,1055.0,57.0,2.7,4.5,4.1999998,43.0,-12.2,0.0
nan,1733353200.0,5201,41.0,0.0,2.7,1055.0,57.0,2.9000001,4.5,4.3000002,43.0,-12.1,0.0
nan,1733353200.0,5230,37.0,0.0,2.7,1055.0,57.0,2.9000001,4.5,4.3000002,43.0,-12.1,0.0
nan,1733353200.0,5231,37.0,0.0,2.7,1055.0,57.0,2.9000001,4.5,4.3000002,43.0,-12.1,0.0
nan,1733353200.0,5260,29.0,0.0,2.9000001,1055.0,57.0,3.3,4.5,4.8000002,43.0,-12.0,0.0
nan,1733353200.0,5261,29.0,0.0,2.9000001,1055.0,57.0,3.3,4.5,4.8000002,43.0,-12.0,0.0
nan,1733353200.0,5290,19.0,0.0,3.3,1055.0,58.0,3.8,4.5,5.5,43.0,-11.9,0.0
nan,1733353200.0,5291,19.0,0.0,3.3,1055.0,58.0,3.8,4.5,5.5,43.0,-11.9,0.0
nan,1733353200.0,5320,7.0,2.0,3.8,1055.0,58.0,4.4000001,4.5,6.1999998,42.900002,-11.7,0.0
nan,1733353200.0,5321,7.0,2.0,3.8,1055.0,58.0,4.4000001,4.5,6.1999998,42.900002,-11.7,0.0
nan,1733353200.0,5350,0.0,8.0,4.1999998,1055.0,59.0,4.9000001,4.5,6.8000002,42.700001,-11.6,0.0
nan,1733353200.0,5351,0.0,8.0,4.1999998,1055.0,59.0,4.9000001,4.5,6.8000002,42.700001,-11.6,0.0
