Date,Time,VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],PRESSION_EXTERIEUR [R],TEMPERATURE_CONSIGNE [R],TEMPERATURE_ALLER_FROID [R],TEMPERATURE_REPRISE [R]
05-12-2024,00:57:10,23.0,0.0,1055.0,1.4,-11.9,1399.9999
05-12-2024,00:57:40,13.0,0.0,1055.0,1.4,-11.9,1399.9999
05-12-2024,00:58:10,1.0,6.0,1055.0,1.4,-12.0,1407.9999
05-12-2024,00:58:40,0.0,10.0,1055.0,1.4,-12.1,1403.9999
05-12-2024,00:59:10,0.0,8.0,1055.0,1.4,-12.1,1395.9999
05-12-2024,00:59:40,5.0,3.0,1055.0,1.4,-12.1,1399.9999
05-12-2024,01:00:10,17.0,0.0,1055.0,1.4,-12.0,1387.9999
05-12-2024,01:00:40,35.0,0.0,1055.0,1.9,-11.9,1387.9999
05-12-2024,01:01:10,37.0,0.0,1055.0,1.9,-11.8,1391.9999
05-12-2024,01:01:40,33.0,0.0,1055.0,1.9,-11.7,1383.9999
05-12-2024,01:02:10,27.0,0.0,1055.0,1.9,-11.6,1387.9999
05-12-2024,01:02:40,17.0,0.0,1055.0,1.9,-11.5,1383.9999
05-12-2024,01:03:10,5.0,3.0,1055.0,1.9,-11.4,1391.9999
05-12-2024,01:03:40,0.0,8.0,1055.0,1.9,-11.5,1391.9999
05-12-2024,01:04:10,0.0,10.0,1055.0,1.9,-11.7,1387.9999
05-12-2024,01:04:40,3.0,4.0,1055.0,1.9,-12.0,1387.9999
05-12-2024,01:05:10,13.0,0.0,1055.0,1.9,-12.3,1387.9999
05-12-2024,01:05:40,35.0,0.0,1055.0,2.5,-12.5,1379.9999
05-12-2024,01:06:10,39.0,0.0,1055.0,2.5,-12.5,1379.9999
05-12-2024,01:06:40,37.0,0.0,1055.0,2.5,-12.5,1371.9999
05-12-2024,01:07:10,31.0,0.0,1055.0,2.5,-12.4,1379.9999
05-12-2024,01:07:40,21.0,0.0,1055.0,2.5,-12.3,1371.9999
05-12-2024,01:08:10,9.0,0.0,1055.0,2.5,-12.1,1371.9999
05-12-2024,01:08:40,0.0,7.0,1055.0,2.5,-12.0,1383.9999
05-12-2024,01:09:10,0.0,10.0,1055.0,2.5,-11.9,1379.9999
05-12-2024,01:09:40,1.0,6.0,1055.0,2.5,-11.8,1375.9999
05-12-2024,01:10:10,11.0,0.0,1055.0,2.5,-11.7,1371.9999
05-12-2024,01:10:40,33.0,0.0,1055.0,3.0,-11.5,1367.9999
05-12-2024,01:11:10,37.0,0.0,1055.0,3.0,-11.4,1363.9999
05-12-2024,01:11:40,37.0,0.0,1055.0,3.0,-11.4,1367.9999
05-12-2024,01:12:10,31.0,0.0,1055.0,3.0,-11.4,1375.9999
05-12-2024,01:12:40,21.0,0.0,1055.0,3.0,-11.5,1367.9999
05-12-2024,01:13:10,11.0,0.0,1055.0,3.0,-11.5,1375.9999
05-12-2024,01:13:40,0.0,7.0,1055.0,3.0,-11.6,1375.9999
05-12-2024,01:14:10,0.0,10.0,1055.0,3.0,-11.7,1383.9999
05-12-2024,01:14:40,0.0,7.0,1055.0,3.0,-11.9,1375.9999
05-12-2024,01:15:10,9.0,0.0,1055.0,3.0,-12.0,1375.9999
05-12-2024,01:15:40,31.0,0.0,1055.0,3.5,-12.1,1367.9999
05-12-2024,01:16:10,39.0,0.0,1055.0,3.5,-12.2,1367.9999
05-12-2024,01:16:40,41.0,0.0,1055.0,3.5,-12.3,1363.9999
05-12-2024,01:17:10,35.0,0.0,1055.0,3.5,-12.4,1367.9999
05-12-2024,01:17:11,35.0,0.0,1055.0,3.5,-12.4,1367.9999
05-12-2024,01:17:40,27.0,0.0,1055.0,3.5,-12.4,1367.9999
05-12-2024,01:17:41,27.0,0.0,1055.0,3.5,-12.3,1367.9999
05-12-2024,01:18:10,17.0,0.0,1055.0,3.5,-12.3,1367.9999
05-12-2024,01:18:11,17.0,0.0,1055.0,3.5,-12.0,1367.9999
05-12-2024,01:18:40,5.0,3.0,1055.0,3.5,-12.0,1367.9999
05-12-2024,01:18:41,5.0,3.0,1055.0,3.5,-11.8,1367.9999
05-12-2024,01:19:10,0.0,10.0,1055.0,3.5,-11.8,1359.9999
05-12-2024,01:19:11,0.0,10.0,1055.0,3.5,-11.6,1359.9999
05-12-2024,01:19:40,0.0,8.0,1055.0,3.5,-11.6,1363.9999
05-12-2024,01:19:41,0.0,8.0,1055.0,3.5,-11.5,1363.9999
05-12-2024,01:20:10,7.0,2.0,1055.0,3.5,-11.5,1363.9999
05-12-2024,01:20:11,7.0,2.0,1055.0,4.0,-11.5,1359.9999
05-12-2024,01:20:40,29.0,0.0,1055.0,4.0,-11.5,1351.9999
05-12-2024,01:20:41,29.0,0.0,1055.0,4.0,-11.6,1359.9999
05-12-2024,01:21:10,37.0,0.0,1055.0,4.0,-11.6,1359.9999
05-12-2024,01:21:11,37.0,0.0,1055.0,4.0,-11.7,1359.9999
05-12-2024,01:21:40,39.0,0.0,1055.0,4.0,-11.7,1359.9999
05-12-2024,01:21:41,39.0,0.0,1055.0,4.0,-11.7,1359.9999
05-12-2024,01:22:10,35.0,0.0,1055.0,4.0,-11.7,1355.9999
05-12-2024,01:22:11,35.0,0.0,1055.0,4.0,-11.7,1355.9999
05-12-2024,01:22:40,27.0,0.0,1055.0,4.0,-11.7,1355.9999
05-12-2024,01:22:41,27.0,0.0,1055.0,4.0,-11.7,1355.9999
05-12-2024,01:23:10,17.0,0.0,1055.0,4.0,-11.7,1351.9999
05-12-2024,01:23:11,17.0,0.0,1055.0,4.0,-11.8,1351.9999
05-12-2024,01:23:40,7.0,2.0,1055.0,4.0,-11.8,1359.9999
05-12-2024,01:23:41,7.0,2.0,1055.0,4.0,-11.9,1355.9999
05-12-2024,01:24:10,0.0,7.0,1055.0,4.0,-11.9,1351.9999
05-12-2024,01:24:11,0.0,7.0,1055.0,4.0,-12.0,1351.9999
05-12-2024,01:24:40,0.0,7.0,1055.0,4.0,-12.0,1351.9999
05-12-2024,01:24:41,0.0,7.0,1055.0,4.0,-12.1,1351.9999
05-12-2024,01:25:10,9.0,0.0,1055.0,4.0,-12.1,1351.9999
05-12-2024,01:25:11,9.0,0.0,1055.0,4.5,-12.2,1351.9999
05-12-2024,01:25:40,31.0,0.0,1055.0,4.5,-12.2,1351.9999
05-12-2024,01:25:41,31.0,0.0,1055.0,4.5,-12.2,1351.9999
05-12-2024,01:26:10,39.0,0.0,1055.0,4.5,-12.2,1351.9999
05-12-2024,01:26:11,39.0,0.0,1055.0,4.5,-12.2,1351.9999
05-12-2024,01:26:40,41.0,0.0,1055.0,4.5,-12.2,1355.9999
05-12-2024,01:26:41,41.0,0.0,1055.0,4.5,-12.1,1355.9999
05-12-2024,01:27:10,37.0,0.0,1055.0,4.5,-12.1,1343.9999
05-12-2024,01:27:11,37.0,0.0,1055.0,4.5,-12.1,1343.9999
05-12-2024,01:27:40,29.0,0.0,1055.0,4.5,-12.0,1351.9999
05-12-2024,01:27:41,29.0,0.0,1055.0,4.5,-12.0,1351.9999
05-12-2024,01:28:10,19.0,0.0,1055.0,4.5,-11.9,1347.9999
05-12-2024,01:28:11,19.0,0.0,1055.0,4.5,-11.9,1347.9999
05-12-2024,01:28:40,7.0,2.0,1055.0,4.5,-11.7,1347.9999
05-12-2024,01:28:41,7.0,2.0,1055.0,4.5,-11.7,1343.9999
05-12-2024,01:29:10,0.0,8.0,1055.0,4.5,-11.6,1335.9999
05-12-2024,01:29:11,0.0,8.0,1055.0,4.5,-11.6,1351.9999
05-12-2024,01:29:40,0.0,8.0,1055.0,4.5,-11.5,1355.9999
05-12-2024,01:29:41,0.0,8.0,1055.0,4.5,-11.5,1355.9999
05-12-2024,01:30:10,5.0,3.0,1055.0,4.5,-11.4,1351.9999
05-12-2024,01:30:11,5.0,3.0,1055.0,4.5,-11.4,1351.9999
05-12-2024,01:30:40,29.0,0.0,1055.0,5.1,-11.4,1347.9999
05-12-2024,01:30:41,29.0,0.0,1055.0,5.1,-11.4,1347.9999
05-12-2024,01:31:10,39.0,0.0,1055.0,5.1,-11.5,1347.9999
05-12-2024,01:31:11,39.0,0.0,1055.0,5.1,-11.5,1351.9999
05-12-2024,01:31:40,45.0,0.0,1055.0,5.1,-11.5,1347.9999
05-12-2024,01:31:41,45.0,0.0,1055.0,5.1,-11.5,1347.9999
05-12-2024,01:32:10,41.0,0.0,1055.0,5.1,-11.6,1343.9999
05-12-2024,01:32:11,41.0,0.0,1055.0,5.1,-11.6,1339.9999
05-12-2024,01:32:40,35.0,0.0,1055.0,5.1,-11.7,1339.9999
05-12-2024,01:32:41,35.0,0.0,1055.0,5.1,-11.7,1339.9999
05-12-2024,01:33:10,25.0,0.0,1055.0,5.1,-11.9,1335.9999
05-12-2024,01:33:11,25.0,0.0,1055.0,5.1,-11.9,1335.9999
05-12-2024,01:33:40,13.0,0.0,1055.0,5.1,-12.0,1339.9999
05-12-2024,01:33:41,13.0,0.0,1055.0,5.1,-12.0,1335.9999
05-12-2024,01:34:10,3.0,4.0,1055.0,5.1,-12.1,1335.9999
05-12-2024,01:34:11,3.0,4.0,1055.0,5.1,-12.1,1335.9999
05-12-2024,01:34:40,0.0,8.0,1055.0,5.1,-12.0,1339.9999
05-12-2024,01:34:41,0.0,8.0,1055.0,5.1,-12.0,1339.9999
05-12-2024,01:35:10,3.0,4.0,1055.0,5.1,-12.0,1339.9999
05-12-2024,01:35:11,3.0,4.0,1055.0,5.1,-12.0,1335.9999
05-12-2024,01:35:40,25.0,0.0,1055.0,5.6,-11.9,1335.9999
05-12-2024,01:35:41,25.0,0.0,1055.0,5.6,-11.9,1335.9999
05-12-2024,01:36:10,35.0,0.0,1055.0,5.6,-11.8,1335.9999
05-12-2024,01:36:11,35.0,0.0,1055.0,5.6,-11.8,1331.9999
05-12-2024,01:36:40,39.0,0.0,1055.0,5.6,-11.7,1339.9999
05-12-2024,01:36:41,39.0,0.0,1055.0,5.6,-11.7,1327.9999
05-12-2024,01:37:10,39.0,0.0,1055.0,5.6,-11.6,1327.9999
05-12-2024,01:37:11,39.0,0.0,1055.0,5.6,-11.6,1339.9999
05-12-2024,01:37:40,33.0,0.0,1055.0,5.6,-11.5,1335.9999
05-12-2024,01:37:41,33.0,0.0,1055.0,5.6,-11.5,1335.9999
05-12-2024,01:38:10,25.0,0.0,1055.0,5.6,-11.4,1339.9999
05-12-2024,01:38:11,25.0,0.0,1055.0,5.6,-11.4,1339.9999
05-12-2024,01:38:40,15.0,0.0,1055.0,5.6,-11.3,1335.9999
05-12-2024,01:38:41,15.0,0.0,1055.0,5.6,-11.3,1335.9999
05-12-2024,01:39:10,5.0,3.0,1055.0,5.6,-11.3,1327.9999
05-12-2024,01:39:11,5.0,3.0,1055.0,5.6,-11.3,1327.9999
05-12-2024,01:39:40,0.0,7.0,1055.0,5.6,-11.4,1331.9999
05-12-2024,01:39:41,0.0,7.0,1055.0,5.6,-11.4,1327.9999
05-12-2024,01:40:10,1.0,6.0,1055.0,5.6,-11.6,1323.9999
05-12-2024,01:40:11,1.0,6.0,1055.0,5.6,-11.6,1323.9999
05-12-2024,01:40:40,23.0,0.0,1055.0,6.1,-11.9,1323.9999
05-12-2024,01:40:41,23.0,0.0,1055.0,6.1,-11.9,1323.9999
05-12-2024,01:41:10,33.0,0.0,1055.0,6.1,-12.1,1319.9999
05-12-2024,01:41:11,33.0,0.0,1055.0,6.1,-12.1,1319.9999
05-12-2024,01:41:40,39.0,0.0,1055.0,6.1,-12.2,1319.9999
05-12-2024,01:41:41,39.0,0.0,1055.0,6.1,-12.2,1319.9999
05-12-2024,01:42:10,39.0,0.0,1055.0,6.1,-12.3,1319.9999
05-12-2024,01:42:11,39.0,0.0,1055.0,6.1,-12.3,1319.9999
05-12-2024,01:42:40,33.0,0.0,1055.0,6.1,-12.3,1319.9999
05-12-2024,01:42:41,33.0,0.0,1055.0,6.1,-12.3,1319.9999
05-12-2024,01:43:10,25.0,0.0,1055.0,6.1,-12.3,1307.9999
05-12-2024,01:43:11,25.0,0.0,1055.0,6.1,-12.3,1307.9999
05-12-2024,01:43:40,13.0,0.0,1055.0,6.1,-12.2,1311.9999
05-12-2024,01:43:41,13.0,0.0,1055.0,6.1,-12.2,1307.9999
05-12-2024,01:44:10,5.0,3.0,1055.0,6.1,-12.1,1311.9999
05-12-2024,01:44:11,5.0,3.0,1055.0,6.1,-12.1,1311.9999
05-12-2024,01:44:40,0.0,8.0,1055.0,6.1,-11.9,1315.9999
05-12-2024,01:44:41,0.0,8.0,1055.0,6.1,-11.9,1315.9999
05-12-2024,01:45:10,1.0,6.0,1055.0,6.1,-11.7,1311.9999
05-12-2024,01:45:11,1.0,6.0,1055.0,6.1,-11.7,1315.9999
05-12-2024,01:45:40,23.0,0.0,1055.0,6.6,-11.5,1311.9999
05-12-2024,01:45:41,23.0,0.0,1055.0,6.6,-11.5,1311.9999
05-12-2024,01:46:11,35.0,0.0,1055.0,6.6,-11.5,1311.9999
05-12-2024,01:46:41,41.0,0.0,1055.0,6.6,-11.5,1307.9999
05-12-2024,01:47:11,41.0,0.0,1055.0,6.6,-11.6,1303.9999
05-12-2024,01:47:41,35.0,0.0,1055.0,6.6,-11.7,1303.9999
05-12-2024,01:48:11,27.0,0.0,1055.0,6.6,-11.7,1303.9999
05-12-2024,01:48:41,17.0,0.0,1055.0,6.6,-11.8,1303.9999
05-12-2024,01:49:11,7.0,2.0,1055.0,6.6,-11.9,1307.9999
05-12-2024,01:49:41,0.0,7.0,1055.0,6.6,-12.0,1303.9999
05-12-2024,01:50:11,1.0,6.0,1055.0,6.6,-12.1,1295.9999
05-12-2024,01:50:41,21.0,0.0,1055.0,7.1,-12.2,1295.9999
05-12-2024,01:51:11,31.0,0.0,1055.0,7.1,-12.3,1295.9999
05-12-2024,01:51:41,37.0,0.0,1055.0,7.1,-12.2,1299.9999
05-12-2024,01:52:11,39.0,0.0,1055.0,7.1,-12.1,1299.9999
05-12-2024,01:52:41,33.0,0.0,1055.0,7.1,-12.1,1295.9999
05-12-2024,01:53:11,27.0,0.0,1055.0,7.1,-12.0,1299.9999
05-12-2024,01:53:41,17.0,0.0,1055.0,7.1,-11.9,1299.9999
05-12-2024,01:54:11,7.0,2.0,1055.0,7.1,-11.8,1299.9999
05-12-2024,01:54:41,0.0,7.0,1055.0,7.1,-11.6,1299.9999
05-12-2024,01:55:11,1.0,6.0,1055.0,7.1,-11.6,1287.9999
05-12-2024,01:55:41,25.0,0.0,1055.0,7.7,-11.7,1287.9999
05-12-2024,01:56:11,35.0,0.0,1055.0,7.7,-11.8,1287.9999
05-12-2024,01:56:41,41.0,0.0,1055.0,7.7,-11.9,1283.9999
05-12-2024,01:57:11,41.0,0.0,1055.0,7.7,-12.0,1283.9999
05-12-2024,01:57:41,37.0,0.0,1055.0,7.7,-12.0,1283.9999
05-12-2024,01:58:11,29.0,0.0,1055.0,7.7,-12.1,1283.9999
05-12-2024,01:58:41,21.0,0.0,1055.0,7.7,-12.1,1279.9999
05-12-2024,01:59:11,9.0,0.0,1055.0,7.7,-12.2,1279.9999
05-12-2024,01:59:41,1.0,6.0,1055.0,7.7,-12.2,1287.9999
05-12-2024,02:00:11,3.0,4.0,1055.0,7.7,-12.0,1287.9999
05-12-2024,02:00:41,23.0,0.0,1055.0,8.2,-11.7,1291.9999
05-12-2024,02:01:11,35.0,0.0,1055.0,8.2,-11.6,1279.9999
05-12-2024,02:01:41,41.0,0.0,1055.0,8.2,-11.5,1279.9999
05-12-2024,02:02:11,43.0,0.0,1055.0,8.2,-11.5,1283.9999
05-12-2024,02:02:41,37.0,0.0,1055.0,8.2,-11.5,1279.9999
05-12-2024,02:03:11,31.0,0.0,1055.0,8.2,-11.6,1279.9999
05-12-2024,02:03:41,21.0,0.0,1055.0,8.2,-11.6,1279.9999
05-12-2024,02:04:11,11.0,0.0,1055.0,8.2,-11.7,1275.9999
05-12-2024,02:04:41,3.0,4.0,1055.0,8.2,-11.8,1275.9999
05-12-2024,02:05:11,1.0,6.0,1055.0,8.2,-11.9,1279.9999
05-12-2024,02:05:41,19.0,0.0,1055.0,8.7,-12.0,1275.9999
05-12-2024,02:06:11,31.0,0.0,1055.0,8.7,-12.2,1267.9999
05-12-2024,02:06:41,37.0,0.0,1055.0,8.7,-12.3,1263.9999
05-12-2024,02:07:11,39.0,0.0,1055.0,8.7,-12.3,1267.9999
05-12-2024,02:07:41,35.0,0.0,1055.0,8.7,-12.2,1259.9999
05-12-2024,02:08:11,27.0,0.0,1055.0,8.7,-12.2,1251.9999
05-12-2024,02:08:41,19.0,0.0,1055.0,8.7,-12.0,1243.9999
05-12-2024,02:09:11,9.0,0.0,1055.0,8.7,-11.9,1255.9999
05-12-2024,02:09:41,1.0,6.0,1055.0,8.7,-11.8,1251.9999
05-12-2024,02:10:11,3.0,4.0,1055.0,8.7,-11.7,1255.9999
05-12-2024,02:10:41,15.0,0.0,1055.0,8.7,-11.6,1259.9999
05-12-2024,02:11:11,29.0,0.0,1055.0,8.7,-11.6,1255.9999
05-12-2024,02:11:41,47.0,0.0,1055.0,9.2,-11.7,1255.9999
05-12-2024,02:12:11,47.0,0.0,1055.0,9.2,-11.8,1259.9999
05-12-2024,02:12:41,45.0,0.0,1055.0,9.2,-11.9,1263.9999
05-12-2024,02:13:11,39.0,0.0,1055.0,9.2,-11.9,1263.9999
05-12-2024,02:13:41,29.0,0.0,1055.0,9.2,-12.0,1255.9999
05-12-2024,02:14:11,19.0,0.0,1055.0,9.2,-12.1,1255.9999
05-12-2024,02:14:41,11.0,0.0,1055.0,9.2,-12.1,1251.9999
05-12-2024,02:15:11,1.0,6.0,1055.0,9.2,-12.2,1251.9999
05-12-2024,02:15:41,11.0,0.0,1055.0,9.7,-12.1,1259.9999
05-12-2024,02:16:11,19.0,0.0,1055.0,9.7,-12.0,1251.9999
05-12-2024,02:16:41,25.0,0.0,1055.0,9.7,-11.8,1247.9999
05-12-2024,02:17:11,25.0,0.0,1055.0,9.7,-11.7,1251.9999
05-12-2024,02:17:12,25.0,0.0,1055.0,9.7,-11.5,1251.9999
05-12-2024,02:17:41,25.0,0.0,1055.0,9.7,-11.5,1243.9999
05-12-2024,02:17:42,25.0,0.0,1055.0,9.7,-11.5,1247.9999
05-12-2024,02:18:11,23.0,0.0,1055.0,9.7,-11.5,1247.9999
05-12-2024,02:18:12,23.0,0.0,1055.0,9.7,-11.6,1247.9999
05-12-2024,02:18:41,19.0,0.0,1055.0,9.7,-11.6,1247.9999
05-12-2024,02:18:42,19.0,0.0,1055.0,9.7,-11.7,1247.9999
05-12-2024,02:19:11,13.0,0.0,1055.0,9.7,-11.7,1243.9999
05-12-2024,02:19:12,13.0,0.0,1055.0,9.7,-11.8,1243.9999
05-12-2024,02:19:41,7.0,2.0,1055.0,9.7,-11.8,1239.9999
05-12-2024,02:19:42,7.0,2.0,1055.0,9.7,-11.9,1239.9999
05-12-2024,02:20:11,5.0,3.0,1055.0,9.7,-11.9,1227.9999
05-12-2024,02:20:12,5.0,3.0,1055.0,10.3,-11.9,1227.9999
05-12-2024,02:20:41,25.0,0.0,1055.0,10.3,-11.9,1223.9999
05-12-2024,02:20:42,25.0,0.0,1055.0,10.3,-11.8,1227.9999
05-12-2024,02:21:11,37.0,0.0,1055.0,10.3,-11.8,1227.9999
05-12-2024,02:21:12,37.0,0.0,1055.0,10.3,-11.7,1231.9999
05-12-2024,02:21:41,45.0,0.0,1055.0,10.3,-11.7,1231.9999
05-12-2024,02:21:42,45.0,0.0,1055.0,10.3,-11.6,1231.9999
05-12-2024,02:22:11,45.0,0.0,1055.0,10.3,-11.6,1235.9999
05-12-2024,02:22:12,45.0,0.0,1055.0,10.3,-11.6,1231.9999
05-12-2024,02:22:41,41.0,0.0,1055.0,10.3,-11.6,1239.9999
05-12-2024,02:22:42,41.0,0.0,1055.0,10.3,-11.5,1239.9999
05-12-2024,02:23:11,33.0,0.0,1055.0,10.3,-11.5,1235.9999
05-12-2024,02:23:12,33.0,0.0,1055.0,10.3,-11.4,1235.9999
05-12-2024,02:23:41,23.0,0.0,1055.0,10.3,-11.4,1235.9999
05-12-2024,02:23:42,23.0,0.0,1055.0,10.3,-11.4,1235.9999
05-12-2024,02:24:11,13.0,0.0,1055.0,10.3,-11.4,1235.9999
05-12-2024,02:24:12,13.0,0.0,1055.0,10.3,-11.4,1251.9999
05-12-2024,02:24:41,5.0,3.0,1055.0,10.3,-11.4,1247.9999
05-12-2024,02:24:42,5.0,3.0,1055.0,10.3,-11.6,1235.9999
05-12-2024,02:25:11,1.0,6.0,1055.0,10.3,-11.6,1235.9999
05-12-2024,02:25:12,1.0,6.0,1055.0,10.8,-11.9,1235.9999
05-12-2024,02:25:41,19.0,0.0,1055.0,10.8,-11.9,1235.9999
05-12-2024,02:25:42,19.0,0.0,1055.0,10.8,-12.2,1235.9999
05-12-2024,02:26:11,31.0,0.0,1055.0,10.8,-12.2,1239.9999
05-12-2024,02:26:12,31.0,0.0,1055.0,10.8,-12.4,1235.9999
05-12-2024,02:26:41,39.0,0.0,1055.0,10.8,-12.4,1235.9999
05-12-2024,02:26:42,39.0,0.0,1055.0,10.8,-12.4,1235.9999
05-12-2024,02:27:11,39.0,0.0,1055.0,10.8,-12.4,1231.9999
05-12-2024,02:27:12,39.0,0.0,1055.0,10.8,-12.4,1231.9999
05-12-2024,02:27:41,37.0,0.0,1055.0,10.8,-12.4,1231.9999
05-12-2024,02:27:42,37.0,0.0,1055.0,10.8,-12.1,1231.9999
05-12-2024,02:28:11,31.0,0.0,1055.0,10.8,-12.1,1231.9999
05-12-2024,02:28:12,31.0,0.0,1055.0,10.8,-11.9,1227.9999
05-12-2024,02:28:41,21.0,0.0,1055.0,10.8,-11.9,1223.9999
05-12-2024,02:28:42,21.0,0.0,1055.0,10.8,-11.6,1223.9999
05-12-2024,02:29:11,13.0,0.0,1055.0,10.8,-11.6,1227.9999
05-12-2024,02:29:12,13.0,0.0,1055.0,10.8,-11.5,1227.9999
05-12-2024,02:29:41,5.0,3.0,1055.0,10.8,-11.5,1239.9999
05-12-2024,02:29:42,5.0,3.0,1055.0,10.8,-11.4,1239.9999
05-12-2024,02:30:11,0.0,7.0,1055.0,10.8,-11.4,1239.9999
05-12-2024,02:30:12,0.0,7.0,1055.0,10.8,-11.4,1239.9999
05-12-2024,02:30:41,19.0,0.0,1055.0,11.3,-11.5,1231.9999
05-12-2024,02:30:42,19.0,0.0,1055.0,11.3,-11.5,1235.9999
05-12-2024,02:31:11,31.0,0.0,1055.0,11.3,-11.6,1227.9999
05-12-2024,02:31:12,31.0,0.0,1055.0,11.3,-11.6,1227.9999
05-12-2024,02:31:41,39.0,0.0,1055.0,11.3,-11.8,1227.9999
05-12-2024,02:31:42,39.0,0.0,1055.0,11.3,-11.8,1227.9999
05-12-2024,02:32:11,41.0,0.0,1055.0,11.3,-11.8,1223.9999
05-12-2024,02:32:12,41.0,0.0,1055.0,11.3,-11.8,1235.9999
05-12-2024,02:32:41,39.0,0.0,1055.0,11.3,-11.9,1231.9999
05-12-2024,02:32:42,39.0,0.0,1055.0,11.3,-11.9,1215.9999
05-12-2024,02:33:11,31.0,0.0,1055.0,11.3,-12.0,1215.9999
05-12-2024,02:33:12,31.0,0.0,1055.0,11.3,-12.0,1215.9999
05-12-2024,02:33:41,23.0,0.0,1055.0,11.3,-12.1,1219.9999
05-12-2024,02:33:42,23.0,0.0,1055.0,11.3,-12.1,1219.9999
05-12-2024,02:34:11,15.0,0.0,1055.0,11.3,-12.2,1215.9999
05-12-2024,02:34:12,15.0,0.0,1055.0,11.3,-12.2,1215.9999
05-12-2024,02:34:41,5.0,3.0,1055.0,11.3,-12.1,1215.9999
05-12-2024,02:34:42,5.0,3.0,1055.0,11.3,-12.1,1215.9999
05-12-2024,02:35:11,3.0,4.0,1055.0,11.3,-11.9,1219.9999
05-12-2024,02:35:12,3.0,4.0,1055.0,11.3,-11.9,1219.9999
05-12-2024,02:35:41,21.0,0.0,1055.0,11.8,-11.6,1219.9999
05-12-2024,02:35:42,21.0,0.0,1055.0,11.8,-11.6,1219.9999
05-12-2024,02:36:11,35.0,0.0,1055.0,11.8,-11.5,1215.9999
05-12-2024,02:36:12,35.0,0.0,1055.0,11.8,-11.5,1215.9999
05-12-2024,02:36:41,43.0,0.0,1055.0,11.8,-11.5,1215.9999
05-12-2024,02:36:42,43.0,0.0,1055.0,11.8,-11.5,1215.9999
05-12-2024,02:37:11,43.0,0.0,1055.0,11.8,-11.5,1215.9999
05-12-2024,02:37:12,43.0,0.0,1055.0,11.8,-11.5,1215.9999
05-12-2024,02:37:42,41.0,0.0,1055.0,11.8,-11.7,1215.9999
05-12-2024,02:38:12,35.0,0.0,1055.0,11.8,-11.8,1215.9999
05-12-2024,02:38:42,25.0,0.0,1055.0,11.8,-11.8,1215.9999
05-12-2024,02:39:12,17.0,0.0,1055.0,11.8,-11.8,1211.9999
05-12-2024,02:39:42,9.0,0.0,1055.0,11.8,-11.7,1215.9999
05-12-2024,02:40:12,1.0,6.0,1055.0,11.8,-11.6,1211.9999
05-12-2024,02:40:42,17.0,0.0,1055.0,12.3,-11.5,1215.9999
05-12-2024,02:41:12,27.0,0.0,1055.0,12.3,-11.5,1211.9999
05-12-2024,02:41:42,35.0,0.0,1055.0,12.3,-11.4,1219.9999
05-12-2024,02:42:12,37.0,0.0,1055.0,12.3,-11.4,1215.9999
05-12-2024,02:42:42,35.0,0.0,1055.0,12.3,-11.6,1211.9999
05-12-2024,02:43:12,29.0,0.0,1055.0,12.3,-11.7,1215.9999
05-12-2024,02:43:42,21.0,0.0,1055.0,12.3,-11.9,1215.9999
05-12-2024,02:44:12,13.0,0.0,1055.0,12.3,-12.1,1203.9999
05-12-2024,02:44:42,5.0,3.0,1055.0,12.3,-12.3,1199.9999
05-12-2024,02:45:12,3.0,4.0,1055.0,12.3,-12.3,1203.9999
05-12-2024,02:45:42,25.0,0.0,1055.0,12.9,-12.2,1199.9999
05-12-2024,02:46:12,39.0,0.0,1055.0,12.9,-12.0,1195.9999
05-12-2024,02:46:42,47.0,0.0,1055.0,12.9,-11.9,1191.9999
05-12-2024,02:47:12,49.0,0.0,1055.0,12.9,-11.7,1199.9999
05-12-2024,02:47:42,47.0,0.0,1055.0,12.9,-11.5,1195.9999
05-12-2024,02:48:12,39.0,0.0,1055.0,12.9,-11.5,1191.9999
05-12-2024,02:48:42,31.0,0.0,1055.0,12.9,-11.3,1187.9999
05-12-2024,02:49:12,23.0,0.0,1055.0,12.9,-11.3,1183.9999
05-12-2024,02:49:42,13.0,0.0,1055.0,12.9,-11.3,1191.9999
05-12-2024,02:50:12,5.0,3.0,1055.0,12.9,-11.4,1191.9999
05-12-2024,02:50:42,13.0,0.0,1055.0,13.4,-11.5,1191.9999
05-12-2024,02:51:12,19.0,0.0,1055.0,13.4,-11.7,1195.9999
05-12-2024,02:51:42,23.0,0.0,1055.0,13.4,-11.8,1195.9999
05-12-2024,02:52:12,23.0,0.0,1055.0,13.4,-11.9,1187.9999
05-12-2024,02:52:42,23.0,0.0,1055.0,13.4,-12.0,1191.9999
05-12-2024,02:53:12,21.0,0.0,1055.0,13.4,-12.1,1191.9999
05-12-2024,02:53:42,19.0,0.0,1055.0,13.4,-12.1,1191.9999
05-12-2024,02:54:12,15.0,0.0,1055.0,13.4,-12.2,1191.9999
05-12-2024,02:54:42,13.0,0.0,1055.0,13.4,-12.2,1183.9999
05-12-2024,02:55:12,11.0,0.0,1055.0,13.4,-12.2,1195.9999
05-12-2024,02:55:42,19.0,0.0,1055.0,13.9,-12.1,1183.9999
05-12-2024,02:56:12,19.0,0.0,1055.0,13.9,-12.0,1179.9999
